village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
E10,7,25.08.19,16:37:00,CFN,P,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
E10,7,25.08.19,16:49:00,RAT,E,1,M,M,C,C,V,M,NA,P,J,FF,S,1
C1,7,06.08.19,16:26:00,CBL,TF,2,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,06.08.19,16:50:00,PCM,E,1,R,M,C,C,V,V,3000,P,J,P,N,NA
C1,7,07.08.19,07:24:00,CPE,E,1,R,F,C,C,V,V,13000,F,N,FF,N,3
C1,7,07.08.19,07:29:00,ATH,E,1,R,F,C,C,V,V,6000,F,N,R,N,3
C1,7,07.08.19,08:38:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,P,S,NA
C1,7,07.08.19,16:56:00,PCM,E,1,R,M,C,C,V,V,4000,P,J,FO,S,5
C1,7,09.08.19,07:31:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,6
C1,7,09.08.19,07:31:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,6
C1,7,09.08.19,07:31:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,6
C1,7,09.08.19,07:31:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,3
C1,7,09.08.19,07:31:00,CMN,E,1,M,F,C,C,V,M,NA,F,N,FO,S,4
C1,7,09.08.19,07:51:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,6
C1,7,09.08.19,07:51:00,CPE,E,1,M,F,C,C,V,V,15000,F,N,FF,S,6
C1,7,09.08.19,07:51:00,ATH,E,1,M,M,C,C,V,V,6000,F,N,FF,S,7
C1,7,09.08.19,07:59:00,CBL,E,1,M,F,A,A,V,C,5000,F,N,FF,S,7
C1,7,09.08.19,07:59:00,CBL,E,1,M,F,A,A,V,C,5000,F,N,FF,S,7
C1,7,09.08.19,07:59:00,CBL,E,1,M,M,A,A,V,C,5000,F,N,FF,S,6
C1,7,09.08.19,08:22:00,CPE,E,1,R,F,C,C,V,V,13000,P,N,FO,S,4
C1,7,10.08.19,07:24:00,MST,E,1,R,M,C,C,V,V,4000,F,J,FF,N,2
C1,7,10.08.19,07:30:00,CPE,E,1,M,F,C,C,V,V,15000,F,N,FO,N,4
C1,7,10.08.19,07:30:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,4
C1,7,10.08.19,08:10:00,ATH,E,1,R,F,C,C,V,V,4000,P,J,R,S,NA
C1,7,12.08.19,16:15:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,FO,S,5
C1,7,12.08.19,16:15:00,PCM,E,1,R,F,C,C,V,V,4000,P,J,FF,S,1
C1,7,13.08.19,07:28:00,HOC,E,1,R,M,C,C,V,V,6000,F,J,FO,N,3
C1,7,13.08.19,16:17:00,HOC,MRF,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C1,7,14.08.19,07:39:00,PCM,E,1,R,M,C,C,V,V,4000,M,N,P,N,NA
C1,7,15.08.19,07:45:00,CPE,E,1,R,F,C,C,V,V,15000,P,N,FO,N,3
C1,7,12.08.19,07:45:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FF,N,4
C1,7,15.08.19,08:28:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,5
C1,7,15.08.19,08:28:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,5
C1,7,15.08.19,08:28:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,6
C1,7,15.08.19,08:28:00,CHV,E,1,M,F,C,C,V,M,NA,F,N,R,N,6
C1,7,15.08.19,08:34:00,CMN,MRF,8,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C1,7,15.08.19,16:13:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,N,3
C1,7,15.08.19,16:26:00,CBL,MR,19,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,15.08.19,16:26:00,CBL,T,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,15.08.19,15:52:00,CPO,MR,10,M,NA,A,A,V,M,1500,F,J,NA,NA,NA
C1,7,16.08.19,15:51:00,CMN,MR,23,M,NA,CH,C,H,M,NA,NA,NA,NA,NA,NA
C1,7,16.08.19,16:50:00,CMN,PF,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C1,7,16.08.19,17:00:00,VIP,E,1,R,NA,C,C,V,V,2000,M,J,FF,S,5
C1,7,20.08.19,08:08:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FO,N,NA
C1,7,20.08.19,08:08:00,MPN,E,1,M,F,C,C,V,C,NA,F,N,FF,N,NA
C1,7,20.08.19,16:28:00,CBL,MRF,8,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,20.08.19,16:28:00,CBL,TF,2,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,20.08.19,16:32:00,CBL,PF,NA,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,20.08.19,16:32:00,CBL,TF,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,7,20.08.19,16:59:00,MNG,EF,1,M,M,C,C,V,M,NA,P,J,FO,S,2
C1,7,21.08.19,17:11:00,CHV,T,1,M,NA,C,C,V,M,NA,P,J,FO,S,7
C1,7,21.08.19,17:11:00,CHV,MR,9,M,NA,C,C,V,M,NA,P,J,FO,S,7
C1,7,23.08.19,07:28:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FF,N,3
C1,7,23.08.19,07:28:00,ATH,E,1,M,M,C,C,V,C,NA,F,N,FF,N,5
C1,7,23.08.19,08:09:00,CFN,T,1,M,NA,C,C,V,M,NA,P,J,FO,N,4
C1,7,23.08.19,08:09:00,CFN,MR,14,M,NA,C,C,V,M,NA,P,J,FO,N,4
C1,7,23.08.19,08:09:00,CFN,G,2,M,NA,C,C,V,V,2000,P,J,FO,N,4
C1,7,23.08.19,08:16:00,POT,E,1,R,M,C,C,V,V,30000,P,J,R,N,3
C1,7,23.08.19,15:57:00,ATH,E,1,R,F,C,C,V,V,6000,P,J,NA,NA,NA
C1,7,23.08.19,15:57:00,ATH,E,1,R,M,C,C,V,V,6000,P,J,NA,NA,NA
E3,7,05.08.19,15:59:00,ATH,E,1,R,M,C,C,V,V,6000,P,J,M,S,3
E3,7,05.08.19,16:45:00,CMN,G,4,R,NA,C,C,V,V,5000,P,J,NA,N,NA
E3,7,06.08.19,07:54:00,ATH,E,1,R,F,C,C,V,V,5000,F,N,R,N,2
E3,7,06.08.19,16:08:00,CBL,E,1,M,M,C,C,V,V,4000,F,N,FF,N,4
E3,7,06.08.19,16:08:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,N,4
E3,7,06.08.19,17:05:00,MJG,E,1,M,F,DH,D,H,C,NA,F,NA,NA,NA,NA
E3,7,06.08.19,17:05:00,HOC,E,1,M,F,DH,D,H,C,NA,F,NA,NA,NA,NA
E3,7,07.08.19,16:02:00,MPN,E,1,M,M,C,C,V,M,NA,P,J,FF,S,2
E3,7,09.08.19,07:31:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,S,4
E3,7,09.08.19,07:31:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,S,4
E3,7,09.08.19,07:31:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FO,S,4
E3,7,09.08.19,08:14:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,S,NA
E3,7,09.08.19,08:14:00,CBL,E,1,R,M,C,C,V,V,4000,F,N,NA,S,NA
E3,7,09.08.19,15:56:00,POT,E,1,M,F,C,C,V,C,NA,F,J,R,S,6
E3,7,09.08.19,16:16:00,POT,MI,1,M,NA,C,C,V,C,NA,F,J,FF,S,5
E3,7,10.08.19,07:25:00,ATH,E,1,R,M,C,C,V,V,7000,F,N,FF,N,5
E3,7,10.08.19,07:25:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,5
E3,7,10.08.19,07:25:00,MST,E,1,R,F,C,C,V,V,3000,F,J,FO,N,NA
E3,7,10.08.19,07:33:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,M,S,2
E3,7,12.08.19,07:26:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,6
E3,7,12.08.19,07:26:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FF,S,6
E3,7,12.08.19,07:26:00,CPE,E,1,R,F,C,C,V,V,13000,F,N,FF,S,6
E3,7,12.08.19,07:26:00,HOC,E,1,R,F,C,C,V,V,4000,F,J,FO,S,3
E3,7,12.08.19,07:38:00,CVB,E,1,M,F,C,C,V,C,NA,F,N,NA,S,NA
E3,7,13.08.19,07:37:00,CBA,E,1,R,F,C,C,V,V,14000,F,N,FF,S,NA
E3,7,13.08.19,07:37:00,CBL,E,1,R,F,C,C,V,V,4000,F,N,FF,S,NA
E3,7,13.08.19,16:25:00,TOR,E,1,R,M,C,C,V,V,1000,P,J,P,N,0.4
E3,7,20.08.19,07:21:00,CMN,G,3,R,NA,C,C,V,V,1500,P,J,NA,S,NA
E3,7,20.08.19,07:35:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,R,S,2
E3,7,20.08.19,08:27:00,CDJ,TF,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
E3,7,21.08.19,16:43:00,MST,E,1,M,M,C,C,V,M,NA,F,J,FF,N,4
E3,7,21.08.19,16:43:00,CBL,E,1,M,F,C,C,V,M,NA,F,J,FF,N,4
E3,7,23.08.19,07:43:00,CPE,E,1,R,M,C,C,V,V,16000,F,NA,NA,NA,NA
E3,7,23.08.19,07:43:00,CBL,E,1,R,M,C,C,V,V,5000,F,NA,NA,NA,NA
E3,7,25.08.19,16:28:00,ATH,E,1,M,F,C,C,V,C,NA,P,J,FO,N,5
E3,7,25.08.19,16:28:00,CBA,E,1,M,F,C,C,V,C,NA,P,J,FO,N,5
C2,7,07.08.19,07:35:00,CBL,E,1,M,M,C,C,V,M,NA,P,J,FF,S,2
C2,7,07.08.19,15:50:00,AOI,MR,4,M,NA,C,C,V,M,NA,P,J,FF,S,3
C2,7,07.08.19,15:55:00,CBL,E,1,M,F,C,C,V,M,NA,P,J,FF,N,NA
C2,7,07.08.19,16:40:00,CBL,E,1,M,M,A,A,V,M,5000,F,NA,NA,NA,NA
C2,7,07.08.19,16:40:00,CBL,E,1,M,M,A,A,V,M,5000,F,NA,NA,NA,NA
C2,7,09.08.19,07:30:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,2
C2,7,09.08.19,16:06:00,AOI,MR,5,M,NA,C,C,V,M,NA,P,J,R,N,1
C2,7,10.08.19,07:20:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,4
C2,7,10.08.19,08:39:00,CBL,MR,4,M,NA,C,C,V,M,NA,P,J,FF,N,NA
C2,7,10.08.19,08:39:00,CBL,T,1,M,NA,C,C,V,M,NA,P,J,FF,N,NA
C2,7,10.08.19,16:40:00,ATH,ED,1,M,F,A,A,V,M,5000,P,NA,NA,NA,NA
C2,7,12.08.19,07:20:00,CPE,MR,4,M,NA,C,C,V,M,NA,F,N,FO,N,4
C2,7,12.08.19,07:20:00,CPE,T,1,M,NA,C,C,V,M,NA,F,N,FO,N,4
C2,7,12.08.19,07:22:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,4
C2,7,12.08.19,07:22:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,4
C2,7,12.08.19,07:34:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,P,N,0.6
C2,7,12.08.19,08:07:00,CBA,E,1,R,F,C,C,V,V,15000,F,N,FO,S,NA
C2,7,12.08.19,08:45:00,CFN,E,1,R,F,C,C,V,V,14000,F,N,FO,N,NA
C2,7,12.08.19,08:45:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,NA
C2,7,12.08.19,16:06:00,CFN,E,1,M,M,C,C,V,C,NA,F,N,R,N,NA
C2,7,12.08.19,16:06:00,CBA,E,1,M,F,C,C,V,C,NA,F,N,FO,N,NA
C2,7,12.08.19,16:06:00,CHV,E,1,M,M,C,C,V,C,NA,F,N,R,N,NA
C2,7,12.08.19,16:06:00,HOC,E,1,M,M,C,C,V,C,NA,F,J,FO,N,NA
C2,7,13.08.19,16:00:00,CVB,G,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
C2,7,13.08.19,16:06:00,CPE,E,1,R,F,C,C,V,V,15000,F,J,FO,N,NA
C2,7,13.08.19,16:26:00,CVB,T,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
C2,7,15.08.19,15:51:00,CFN,MR,4,M,NA,C,C,V,C,NA,NA,NA,NA,NA,NA
C2,7,15.08.19,15:54:00,CBA,G,4,R,NA,C,C,V,V,2500,NA,NA,NA,NA,NA
C2,7,15.08.19,16:05:00,CBL,E,1,M,F,C,C,V,M,NA,F,J,FO,N,NA
C2,7,15.08.19,16:07:00,CBL,E,1,R,M,C,C,V,V,5000,F,J,FO,N,NA
C2,7,15.08.19,16:20:00,CPE,G,1,M,NA,C,C,V,NA,2500,NA,NA,NA,NA,NA
C2,7,19.08.19,16:08:00,AOI,E,1,M,F,C,C,V,M,NA,P,J,R,N,2
C2,7,19.08.19,16:08:00,MST,E,1,M,F,C,C,V,M,NA,F,J,FF,N,NA
C2,7,20.08.19,08:31:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,NA
C2,7,21.08.19,16:11:00,DDA,E,1,M,M,A,A,V,M,3000,M,NA,NA,NA,NA
C2,7,21.08.19,17:10:00,CFN,E,1,M,F,C,C,V,V,9000,F,J,R,N,4
C2,7,23.08.19,07:33:00,CHV,MR,5,M,NA,C,C,V,M,NA,F,N,R,N,NA
C2,7,23.08.19,07:35:00,CFN,E,1,R,M,C,C,V,V,10000,F,N,R,N,NA
C2,7,23.08.19,08:39:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,NA
C2,7,25.08.19,07:31:00,AIG,E,1,R,F,C,C,V,V,3500,F,J,P,S,0.1
E5,7,05.08.19,08:05:00,CMN,GF,4,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,CMN,GF,4,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,CMN,GF,4,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,CBL,EF,1,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,CBL,EF,1,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,CBL,EF,1,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,CBL,EF,1,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,AMA,EF,1,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,05.08.19,08:05:00,AMA,EF,1,M,NA,C,C,V,C,NA,F,NA,NA,S,11
E5,7,07.08.19,07:27:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,N,NA
E5,7,09.08.19,16:33:00,CMN,GF,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E5,7,09.08.19,16:33:00,POT,GF,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E5,7,09.08.19,16:33:00,CBL,E,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E5,7,12.08.19,07:22:00,NAN,E,1,R,M,C,C,V,M,NA,F,N,P,N,1
E5,7,12.08.19,07:22:00,MNG,E,1,R,M,C,C,V,M,NA,F,N,FF,N,2
E5,7,12.08.19,07:54:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,S,3
E5,7,12.08.19,07:54:00,ATH,E,1,M,M,C,C,V,V,5000,F,N,NA,S,3
E5,7,12.08.19,08:15:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E5,7,12.08.19,16:18:00,HOC,GF,4,M,NA,C,C,V,M,NA,F,J,FF,N,4
E5,7,12.08.19,16:18:00,HOC,TF,1,M,NA,C,C,V,M,NA,F,J,FF,N,4
E5,7,13.08.19,08:29:00,CPE,E,1,M,F,C,C,V,V,13000,F,N,NA,S,3
E5,7,13.08.19,08:29:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,4
E5,7,13.08.19,08:29:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,NA,S,4
E5,7,13.08.19,08:29:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,S,NA
E5,7,13.08.19,08:29:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,S,NA
E5,7,13.08.19,16:45:00,PLQ,E,1,M,M,C,C,V,V,NA,M,J,P,NA,NA
E5,7,14.08.19,07:26:00,PCM,E,1,R,F,C,C,V,V,1500,M,N,NA,NA,NA
E5,7,14.08.19,07:26:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E5,7,15.08.19,07:27:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,N,NA
E5,7,15.08.19,07:27:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,N,4
E5,7,15.08.19,07:27:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,N,5
E5,7,15.08.19,07:27:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,NA,N,5
E5,7,15.08.19,07:27:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,NA,N,5
E5,7,15.08.19,07:27:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,N,5
E5,7,15.08.19,07:27:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,N,5
E5,7,15.08.19,07:27:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,NA,N,5
E5,7,15.08.19,07:27:00,PCM,E,1,M,F,C,C,V,V,5000,M,N,FF,N,3
E5,7,15.08.19,07:27:00,PCM,E,1,M,M,C,C,V,V,3000,M,N,P,N,2
E5,7,15.08.19,08:03:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,4
E5,7,15.08.19,08:03:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,3
E5,7,15.08.19,08:03:00,CBA,E,1,R,M,C,C,V,V,15000,F,N,FF,S,3
E5,7,16.08.19,07:33:00,NAN,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E5,7,19.08.19,07:28:00,CPE,E,1,R,F,C,C,V,V,12000,F,N,NA,NA,NA
E5,7,21.08.19,07:30:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,NA,NA,NA
E6,7,05.08.19,07:21:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,FF,N,0.5
E6,7,05.08.19,15:52:00,ATH,E,1,M,F,C,C,V,V,6000,P,J,FO,N,1
E6,7,06.08.19,07:29:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,6
E6,7,06.08.19,07:29:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,6
E6,7,06.08.19,07:29:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,6
E6,7,06.08.19,07:29:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,6
E6,7,06.08.19,07:29:00,CRN,E,1,M,M,C,C,V,V,15000,F,N,R,S,6
E6,7,06.08.19,07:29:00,ATH,E,1,M,F,C,C,V,V,6000,F,N,FO,S,6
E6,7,07.08.19,15:49:00,HER,E,1,M,M,C,C,V,M,NA,C,J,P,N,0.1
E6,7,09.08.19,07:22:00,GEN,E,1,R,M,C,C,V,V,4000,F,N,FF,N,3
E6,7,09.08.19,07:22:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,3
E6,7,13.08.19,07:24:00,NAN,E,1,R,M,C,C,V,V,5000,F,N,FF,S,2
E6,7,14.08.19,07:24:00,ATH,E,1,M,F,C,C,V,V,6000,F,N,FO,N,5
E6,7,14.08.19,07:24:00,PCM,E,1,M,M,C,C,V,M,NA,F,N,FO,N,7
E6,7,14.08.19,07:24:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,7
E6,7,16.08.19,15:51:00,ATH,E,1,R,M,C,C,V,V,6000,F,N,P,N,0.05
E6,7,20.08.19,07:19:00,PCM,E,1,M,M,C,C,V,V,4000,F,N,FO,S,4
E6,7,20.08.19,07:22:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,4
E6,7,20.08.19,07:22:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,4
E6,7,20.08.19,07:34:00,PCM,E,1,M,M,C,C,V,M,NA,NA,N,FF,S,6
E6,7,20.08.19,07:34:00,PCM,E,1,M,F,C,C,V,V,4000,M,N,FO,S,6
E6,7,20.08.19,07:34:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,6
E6,7,20.08.19,07:34:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,6
E6,7,20.08.19,07:34:00,AMA,E,1,M,F,C,C,V,C,NA,F,N,FO,S,6
E6,7,20.08.19,07:47:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FF,S,4
E6,7,20.08.19,07:47:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FF,S,5
E6,7,20.08.19,07:47:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,5
C5,7,09.08.19,07:40:00,CBA,P,1,M,NA,CH,C,H,M,NA,F,N,NA,NA,NA
C5,7,10.08.19,07:21:00,GEN,E,1,R,M,C,C,V,V,3500,P,J,P,N,NA
C5,7,10.08.19,07:36:00,CBL,E,1,R,M,CH,C,H,V,5000,F,N,NA,NA,NA
C5,7,10.08.19,07:36:00,CBL,E,1,M,M,CH,C,H,M,NA,F,N,NA,NA,NA
C5,7,21.08.19,16:04:00,ATH,E,1,M,M,AH,A,H,M,NA,F,N,NA,NA,NA
C10,7,05.08.19,07:23:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,R,S,12
C10,7,05.08.19,07:23:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,R,S,12
C10,7,05.08.19,07:23:00,RAT,E,1,M,M,C,C,V,C,NA,M,N,FO,S,12
C10,7,05.08.19,07:23:00,TOR,E,1,M,M,C,C,V,C,NA,NA,N,FO,S,12
C10,7,07.08.19,07:39:00,CPE,E,1,M,F,C,C,V,V,17000,F,N,R,N,5
C10,7,07.08.19,07:39:00,PCM,E,1,M,F,C,C,V,M,NA,M,N,FO,N,5
C10,7,09.08.19,07:40:00,PCM,E,1,M,F,C,C,V,M,NA,P,J,R,N,0.5
C10,7,10.08.19,07:50:00,HER,E,1,M,M,C,C,V,M,NA,NA,N,FF,S,0.03
C10,7,12.08.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,M,N,4
C10,7,12.08.19,07:30:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,R,N,4
C10,7,13.08.19,16:12:00,ATH,E,1,M,M,C,C,V,V,6000,P,J,M,N,2
C10,7,13.08.19,16:12:00,AOI,E,1,M,F,C,C,V,M,NA,P,J,FO,N,2
C10,7,14.08.19,16:15:00,TOR,E,1,R,F,C,C,V,V,1500,NA,NA,NA,NA,NA
C10,7,15.08.19,15:56:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,R,S,10
C10,7,15.08.19,15:56:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,R,S,10
C10,7,15.08.19,15:56:00,CBA,E,1,R,F,C,C,V,V,15000,F,N,R,S,10
C10,7,15.08.19,15:56:00,CRN,E,1,M,F,C,C,V,M,NA,F,N,R,S,10
C10,7,15.08.19,15:56:00,CBL,EF,1,M,NA,C,C,V,M,NA,F,N,R,S,10
C10,7,16.08.19,07:41:00,MPN,G,1,M,NA,C,C,V,M,NA,P,NA,NA,NA,NA
C10,7,16.08.19,07:41:00,MPN,MR,3,M,NA,C,C,V,M,NA,P,NA,NA,NA,NA
C10,7,20.08.19,16:15:00,PYT,E,1,R,F,C,C,V,V,70000,F,J,M,S,4
C10,7,21.08.19,08:01:00,ATH,E,1,R,M,C,C,V,V,7000,F,N,M,N,2
C10,7,21.08.19,16:02:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,FF,N,1
C10,7,23.08.19,08:00:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,N,8
C10,7,23.08.19,08:00:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,R,N,8
C10,7,23.08.19,08:00:00,CFN,E,1,M,F,C,C,V,C,NA,F,N,M,N,8
C10,7,23.08.19,08:00:00,CBA,E,1,M,M,C,C,V,C,NA,F,N,R,N,8
C6,7,05.08.19,07:34:00,ATH,E,1,R,M,C,C,V,V,7000,P,J,NA,S,NA
C6,7,05.08.19,07:34:00,ATH,E,1,M,M,C,C,V,V,6000,P,J,NA,S,NA
C6,7,06.08.19,07:32:00,NAN,E,1,M,M,C,C,V,V,6000,F,N,FO,S,NA
C6,7,06.08.19,07:32:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,NA
C6,7,06.08.19,07:32:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,NA
C6,7,06.08.19,07:47:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,NA
C6,7,06.08.19,07:47:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,NA
C6,7,06.08.19,07:47:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,NA
C6,7,06.08.19,07:47:00,CBA,E,1,M,F,C,C,V,V,10000,F,N,FO,S,NA
C6,7,06.08.19,07:47:00,HOC,E,1,M,M,C,C,V,V,6000,F,J,FO,S,NA
C6,7,06.08.19,07:47:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,NA
C6,7,06.08.19,07:47:00,AIG,E,1,M,NA,C,C,V,M,NA,F,J,FO,S,NA
C6,7,07.08.19,07:25:00,CBL,E,1,R,F,C,C,V,V,4000,F,N,FO,N,3
C6,7,07.08.19,07:25:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,3
C6,7,07.08.19,07:40:00,CBA,E,1,R,F,C,C,V,V,15000,F,N,FO,N,6
C6,7,07.08.19,07:40:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,6
C6,7,07.08.19,07:40:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C6,7,07.08.19,07:40:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C6,7,07.08.19,07:40:00,CBA,E,1,R,F,C,C,V,V,10000,F,N,NA,NA,NA
C6,7,07.08.19,08:07:00,PCM,E,1,M,NA,C,C,V,M,NA,M,N,NA,NA,NA
C6,7,07.08.19,16:27:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,FO,N,4
C6,7,09.08.19,07:55:00,CBA,E,1,R,F,C,C,V,V,15000,F,N,FF,N,1
C6,7,09.08.19,07:55:00,CBA,E,1,M,M,C,C,V,V,15000,F,N,FF,N,1
C6,7,09.08.19,07:55:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,N,1
C6,7,09.08.19,16:02:00,AMA,MR,9,M,NA,A,A,V,M,900,NA,NA,NA,NA,NA
C6,7,09.08.19,16:10:00,CBL,MR,27,M,NA,C,C,V,M,NA,P,J,FF,S,2
C6,7,09.08.19,16:10:00,CBL,T,1,M,NA,C,C,V,M,NA,P,J,FF,S,2
C6,7,10.08.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,10
