village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
E6,8,12.09.19,07:21:00,PCM,E,1,M,F,C,C,V,M,4000,M,N,FF,N,5
E6,8,12.09.19,07:21:00,CPO,E,1,M,F,C,C,V,V,5000,F,J,FF,N,5
E6,8,12.09.19,07:21:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,5
E6,8,12.09.19,07:21:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,5
E6,8,12.09.19,07:28:00,CBA,E,1,M,F,C,C,V,V,10000,F,N,FF,N,5
E6,8,12.09.19,07:28:00,PCM,E,1,M,M,C,C,V,V,3000,F,N,FO,N,5
E6,8,12.09.19,07:44:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,5
E6,8,12.09.19,07:44:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,5
E6,8,12.09.19,07:44:00,CPE,E,1,M,M,C,C,V,V,15000,F,N,FF,N,5
E6,8,12.09.19,07:44:00,CFN,E,1,M,F,C,C,V,V,13000,F,N,R,N,5
E6,8,13.09.19,07:29:00,MST,E,1,M,M,C,C,V,V,NA,F,J,FF,S,6
E6,8,13.09.19,07:29:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,6
E6,8,13.09.19,07:29:00,CBL,E,1,M,F,C,C,V,M,5000,F,N,FO,S,6
E6,8,13.09.19,07:29:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,6
E6,8,14.09.19,07:22:00,MST,E,1,M,M,C,C,V,V,NA,F,J,FF,N,6
E6,8,14.09.19,07:22:00,CBA,E,1,M,M,C,C,V,V,15000,F,N,FO,N,6
E6,8,14.09.19,07:22:00,CBL,E,1,M,M,C,C,V,M,5000,F,N,FO,N,6
E6,8,14.09.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,6
E6,8,14.09.19,07:32:00,CPE,E,1,R,M,C,C,V,V,13000,F,N,FF,N,6
E6,8,14.09.19,07:47:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,1
E6,8,14.09.19,07:49:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,1
E6,8,16.09.19,07:22:00,HOC,E,1,M,M,C,C,V,V,6000,F,J,FF,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
E6,8,16.09.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
E6,8,16.09.19,07:22:00,PCM,E,1,M,F,C,C,V,V,4000,M,N,FO,N,6
E6,8,16.09.19,07:22:00,HOC,G,3,M,NA,C,C,V,M,NA,F,J,FO,N,6
E6,8,16.09.19,07:34:00,CPE,E,1,M,F,C,C,V,V,15000,F,N,FF,N,6
E6,8,16.09.19,16:05:00,CHP,MR,5,M,NA,D,D,V,M,NA,F,J,NA,NA,NA
E6,8,16.09.19,16:11:00,CHP,MR,4,M,NA,D,D,V,M,NA,F,J,NA,NA,NA
E6,8,16.09.19,16:16:00,CHP,MR,6,M,NA,D,D,V,M,NA,F,J,NA,NA,NA
E6,8,16.09.19,16:18:00,CHP,G,3,M,NA,C,C,V,M,NA,F,J,FF,N,2
E6,8,16.09.19,16:18:00,CAL,E,1,R,M,C,C,V,V,2500,F,J,FO,N,2
E6,8,18.09.19,07:22:00,NAN,E,1,M,M,C,C,V,V,5000,F,N,FF,S,0.05
E6,8,19.09.19,07:22:00,POT,E,1,M,M,C,C,V,V,60000,P,J,FO,N,3
E6,8,21.09.19,07:32:00,SIT,MR,6,M,NA,D,D,V,M,NA,C,J,NA,NA,NA
E6,8,21.09.19,07:37:00,SIT,MR,5,M,NA,D,D,V,M,NA,C,J,NA,NA,NA
E6,8,21.09.19,15:50:00,MST,E,1,M,F,C,C,V,V,5000,F,J,FF,N,3
E6,8,21.09.19,15:52:00,MST,E,1,M,F,A,A,V,M,4000,F,J,FF,N,3
E6,8,21.09.19,15:52:00,CBA,E,1,M,M,C,C,V,M,NA,P,J,FO,S,1
C5,8,13.09.19,07:30:00,CPE,T,1,M,NA,AH,A,H,M,NA,NA,NA,NA,NA,NA
C5,8,17.09.19,07:04:00,ATH,E,1,R,M,C,C,V,V,3500,F,N,P,S,1
C5,8,17.09.19,07:30:00,HOC,E,1,M,M,AH,A,H,M,NA,F,NA,NA,NA,NA
C10,8,07.09.19,07:26:00,CBA,E,1,M,F,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CPE,E,1,M,F,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,R,S,10
C10,8,07.09.19,07:26:00,CFN,E,1,M,M,C,C,V,C,NA,F,N,M,S,4
C10,8,07.09.19,15:57:00,CHV,P,1,M,NA,C,C,V,M,NA,F,NA,NA,NA,NA
C10,8,07.09.19,16:29:00,PCM,E,1,M,F,C,C,V,M,NA,NA,J,FF,N,0.03
C10,8,08.09.19,16:12:00,MST,MR,18,M,NA,C,C,V,M,NA,F,J,NA,NA,NA
C10,8,08.09.19,16:12:00,MST,G,1,M,NA,C,C,V,M,NA,F,J,NA,NA,NA
C10,8,09.09.19,07:41:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,R,S,8
C10,8,09.09.19,07:41:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,R,S,8
C10,8,09.09.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,R,S,8
C10,8,09.09.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,R,S,8
C10,8,09.09.19,07:41:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,R,S,8
C10,8,09.09.19,07:41:00,ATH,E,1,M,F,C,C,V,M,NA,F,N,R,S,8
C10,8,09.09.19,07:41:00,CRN,E,1,M,F,C,C,V,M,NA,F,N,R,S,8
C10,8,12.09.19,16:11:00,CIV,G,3,M,NA,DH,D,H,M,NA,NA,J,NA,NA,NA
C10,8,12.09.19,16:11:00,CIV,T,1,M,NA,DH,D,H,M,NA,NA,J,NA,NA,NA
C10,8,14.09.19,08:00:00,AOI,E,1,M,F,C,C,V,M,NA,P,J,P,N,0.5
C10,8,15.09.19,07:31:00,PCM,E,1,M,M,C,C,V,M,NA,C,N,FF,N,0.01
C10,8,16.09.19,07:39:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,M,S,2
C10,8,16.09.19,07:39:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,R,S,2
C10,8,17.09.19,15:51:00,CHP,MR,5,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C10,8,18.09.19,15:53:00,HER,E,1,M,M,C,C,V,M,NA,C,J,FO,S,0.1
C10,8,19.09.19,16:27:00,SIT,G,2,M,NA,CH,C,H,M,NA,C,J,FF,S,0.01
C10,8,19.09.19,16:29:00,HOC,E,1,R,M,C,C,V,M,NA,F,J,FO,N,4
C10,8,19.09.19,16:29:00,ATH,ED,1,R,F,C,C,V,M,NA,P,J,R,N,4
C10,8,21.09.19,15:54:00,VIP,E,1,M,F,C,C,V,M,NA,M,J,FO,N,3
C10,8,21.09.19,15:58:00,TOR,E,1,M,F,C,C,V,M,NA,C,J,R,S,2
C6,8,02.09.19,07:23:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,7
C6,8,02.09.19,07:23:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,7
C6,8,02.09.19,07:23:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,7
C6,8,02.09.19,07:23:00,PCM,E,1,R,F,C,C,V,V,3000,M,N,FO,N,7
C6,8,02.09.19,07:23:00,PCM,E,1,M,F,C,C,V,M,NA,M,N,FO,N,7
C6,8,02.09.19,07:23:00,RAT,E,1,M,F,C,C,V,M,NA,F,N,FO,N,7
C6,8,02.09.19,16:29:00,AMA,MRF,5,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
C6,8,03.09.19,07:38:00,CPO,E,1,M,M,C,C,V,M,NA,F,J,FO,S,8
C6,8,03.09.19,07:38:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,8
C6,8,03.09.19,07:38:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,8
C6,8,04.09.19,07:36:00,PCM,E,1,R,F,C,C,V,V,4000,M,N,FF,N,1
C6,8,04.09.19,16:30:00,CBL,G,4,M,NA,C,C,V,M,NA,P,J,FO,N,8
C6,8,04.09.19,16:30:00,CBL,T,1,M,NA,C,C,V,M,NA,P,J,FO,N,8
C6,8,04.09.19,16:30:00,CPE,E,1,R,F,C,C,V,V,14000,P,J,FO,N,8
C6,8,07.09.19,08:06:00,PCM,E,1,M,F,C,C,V,M,NA,M,N,NA,N,NA
C6,8,07.09.19,16:07:00,CMN,G,2,M,NA,C,C,V,M,NA,P,J,FO,S,8
C6,8,07.09.19,16:07:00,CMN,T,1,M,NA,C,C,V,M,NA,P,J,FO,S,8
C6,8,12.09.19,08:09:00,POT,E,1,M,F,C,C,V,C,NA,F,J,FO,N,9
C6,8,12.09.19,08:09:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,N,9
C6,8,12.09.19,08:09:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,N,9
C6,8,12.09.19,08:09:00,NAN,E,1,M,F,C,C,V,C,NA,F,N,FO,N,9
C6,8,12.09.19,15:54:00,POT,MRD,5,M,NA,D,D,V,M,NA,P,J,NA,NA,NA
C6,8,12.09.19,16:26:00,POT,GD,1,M,NA,D,D,V,M,NA,P,J,NA,NA,NA
C6,8,12.09.19,16:28:00,POT,GD,2,M,NA,C,C,V,M,NA,P,J,FO,N,8
C6,8,12.09.19,16:28:00,POT,TD,1,M,NA,C,C,V,M,NA,P,J,FO,N,8
C6,8,13.09.19,07:46:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,6
C6,8,13.09.19,07:46:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,6
C6,8,13.09.19,07:46:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,6
C6,8,13.09.19,07:46:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C6,8,13.09.19,07:46:00,CPE,E,1,M,F,C,C,V,V,15000,F,N,FO,N,6
C6,8,13.09.19,07:46:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,FO,N,6
C6,8,13.09.19,16:05:00,MPN,E,1,M,M,C,C,V,M,NA,P,J,R,S,1
C6,8,13.09.19,16:05:00,TOR,E,1,R,NA,C,C,V,V,1000,NA,J,FF,S,1
C6,8,14.09.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,2
C6,8,14.09.19,16:01:00,TOR,E,1,M,F,C,C,V,M,NA,NA,J,R,S,NA
C6,8,15.09.19,08:04:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,4
C6,8,15.09.19,08:04:00,CBL,G,2,M,NA,C,C,V,M,NA,F,N,FO,N,4
C6,8,15.09.19,08:04:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,FO,N,4
C6,8,15.09.19,16:28:00,HOC,E,1,R,M,C,C,V,V,7000,F,J,FF,S,2
C6,8,15.09.19,16:28:00,AMA,G,4,M,NA,C,C,V,M,NA,F,J,FF,S,2
C6,8,15.09.19,16:28:00,AMA,T,1,M,NA,C,C,V,M,NA,F,J,FF,S,2
C6,8,17.09.19,07:55:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,7
C6,8,18.09.19,07:25:00,VIP,E,1,M,NA,C,C,V,M,NA,M,N,FO,N,7
C6,8,18.09.19,07:25:00,TOR,E,1,M,M,C,C,V,M,NA,NA,N,FO,N,7
C6,8,18.09.19,07:25:00,PCM,E,1,R,M,C,C,V,V,4000,M,N,FO,N,7
C6,8,18.09.19,07:53:00,TOR,E,1,M,M,C,C,V,M,NA,NA,N,FO,N,7
C6,8,18.09.19,07:56:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,7
C6,8,18.09.19,07:56:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,7
C6,8,19.09.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,2
C6,8,19.09.19,07:48:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,S,2
C6,8,21.09.19,16:17:00,ATH,E,1,M,M,C,C,V,M,NA,P,J,R,S,1
C6,8,21.09.19,16:27:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,NA
C8,8,09.09.19,09:21:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,7
C8,8,09.09.19,09:21:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,7
C8,8,09.09.19,09:21:00,NAN,E,1,M,M,C,C,V,V,4500,F,N,FO,S,7
C8,8,09.09.19,16:44:00,CBL,E,1,R,M,C,C,V,V,5000,NA,NA,NA,NA,NA
C8,8,12.09.19,07:47:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,N,2
C8,8,12.09.19,15:59:00,CMN,MR,24,R,NA,C,C,V,V,100,P,J,NA,S,7
C8,8,13.09.19,08:20:00,CHP,E,1,M,M,C,C,V,M,NA,F,N,NA,S,NA
C8,8,13.09.19,16:30:00,CBL,MR,6,M,NA,C,C,V,M,NA,P,N,FF,N,5
C8,8,13.09.19,16:38:00,MST,E,1,R,F,C,C,V,V,4500,F,J,NA,S,NA
C8,8,13.09.19,16:38:00,CBL,E,1,M,F,C,C,V,V,5000,F,J,NA,S,NA
C8,8,14.09.19,07:47:00,CPO,E,1,M,M,C,C,V,M,NA,F,N,FO,N,9
C8,8,14.09.19,07:47:00,CPO,E,1,M,F,C,C,V,M,NA,F,N,FO,N,9
C8,8,14.09.19,16:50:00,ATH,MID,1,M,NA,D,D,V,M,NA,P,J,NA,S,5
C8,8,16.09.19,08:25:00,NAN,E,1,R,F,AH,A,H,S,NA,NA,NA,NA,NA,NA
C8,8,16.09.19,08:38:00,PCM,E,1,R,M,C,C,V,V,2500,M,N,FF,S,3
C8,8,16.09.19,16:15:00,CBL,MR,29,R,NA,C,C,V,V,100,F,J,FO,N,NA
C8,8,16.09.19,16:56:00,CVB,E,1,R,M,C,C,V,V,12000,F,N,NA,S,NA
C8,8,16.09.19,17:08:00,CBL,E,1,M,M,C,C,V,M,NA,P,J,NA,N,5
C8,8,17.09.19,08:14:00,MJG,E,1,M,M,C,C,V,G,NA,NA,N,FO,S,NA
C8,8,17.09.19,08:25:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,N,7
C8,8,17.09.19,08:38:00,CBL,E,1,R,F,C,C,V,V,5000,P,N,FO,N,9
C8,8,18.09.19,08:53:00,HOC,E,1,R,F,C,C,V,V,4500,F,N,NA,S,5
C8,8,18.09.19,17:05:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,NA,S,NA
C8,8,19.09.19,08:08:00,ATH,ED,1,M,NA,C,C,V,M,NA,P,N,FF,N,6
C8,8,19.09.19,17:17:00,POT,G,4,M,NA,C,C,V,V,20000,F,N,NA,S,NA
C8,8,19.09.19,17:17:00,POT,E,1,M,M,C,C,V,V,70000,F,N,NA,S,NA
C8,8,21.09.19,17:17:00,POT,E,1,M,M,C,C,V,V,45000,F,N,NA,S,NA
C8,8,21.09.19,08:59:00,CBL,MIF,1,M,NA,D,D,V,M,NA,P,N,FF,S,NA
C8,8,21.09.19,09:20:00,CMN,MR,17,R,NA,C,C,V,V,100,F,NA,NA,S,6
E7,8,02.09.19,07:22:00,PCM,EF,1,M,NA,C,C,V,M,NA,M,J,M,S,NA
E7,8,02.09.19,07:55:00,PLQ,E,1,M,F,C,C,V,M,NA,M,N,NA,NA,NA
E7,8,02.09.19,08:23:00,CPE,E,1,M,F,C,C,V,M,NA,F,N,FO,S,4
E7,8,02.09.19,15:52:00,SIT,T,1,M,NA,C,C,V,M,NA,F,J,M,N,0.5
E7,8,02.09.19,15:52:00,SIT,MR,12,M,NA,C,C,V,M,NA,F,J,M,N,0.5
E7,8,02.09.19,15:52:00,SIT,G,2,R,NA,C,C,V,V,4000,F,J,M,N,0.5
E7,8,02.09.19,16:05:00,AMA,GF,1,M,NA,A,A,V,M,5000,F,J,NA,NA,NA
E7,8,02.09.19,16:15:00,CBL,T,1,M,NA,A,A,V,M,NA,F,N,NA,NA,NA
E7,8,03.09.19,15:54:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FO,S,13
E7,8,03.09.19,15:54:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FF,S,13
E7,8,03.09.19,15:54:00,CPE,E,1,M,M,C,C,V,C,NA,F,N,FO,S,13
E7,8,03.09.19,15:54:00,CRN,E,1,M,F,C,C,V,M,NA,M,N,R,S,10
E7,8,03.09.19,15:54:00,MJG,E,1,M,F,C,C,V,C,NA,M,N,FO,S,13
E7,8,03.09.19,15:54:00,CRN,T,1,M,NA,C,C,V,M,NA,M,N,R,S,10
E7,8,03.09.19,15:54:00,CBL,MI,1,M,NA,C,C,V,C,NA,F,N,FF,S,13
E7,8,03.09.19,16:12:00,ATH,MR,8,M,NA,A,A,V,M,5000,F,N,NA,NA,NA
E7,8,03.09.19,16:12:00,ATH,T,1,M,NA,A,A,V,M,5000,F,N,NA,NA,NA
E7,8,03.09.19,16:39:00,CBL,E,1,M,M,A,A,V,M,5000,F,N,NA,NA,NA
E7,8,04.09.19,07:38:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,NA,NA,NA
E7,8,04.09.19,07:38:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,NA,NA,NA
E7,8,04.09.19,07:56:00,PCM,E,1,M,F,C,C,V,M,NA,M,N,P,N,0.05
E7,8,04.09.19,08:14:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,N,2
E7,8,04.09.19,08:17:00,CBA,E,1,M,F,C,C,V,C,NA,F,J,FF,N,2
E7,8,04.09.19,08:23:00,TOR,E,1,M,F,C,C,V,M,NA,M,J,FF,S,1
E7,8,04.09.19,08:23:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,S,12
E7,8,07.09.19,08:19:00,CPE,E,1,M,M,C,C,V,M,NA,F,N,NA,NA,NA
E7,8,07.09.19,16:28:00,CBL,G,2,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,8,07.09.19,16:28:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,8,07.09.19,16:28:00,CBL,MR,4,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,8,08.09.19,07:52:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,3
E7,8,08.09.19,15:58:00,POT,GF,4,M,NA,A,A,V,C,20000,F,NA,NA,NA,NA
E7,8,08.09.19,15:58:00,POT,TF,1,M,NA,A,A,V,C,20000,F,NA,NA,NA,NA
E7,8,08.09.19,16:17:00,CBA,E,1,R,F,C,C,V,V,12000,F,N,FF,N,2
E7,8,09.09.19,15:56:00,NAN,E,1,M,F,C,C,V,M,NA,F,N,M,S,3
E7,8,09.09.19,16:08:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E7,8,09.09.19,16:08:00,ATH,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E7,8,12.09.19,07:40:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,3
E7,8,12.09.19,07:40:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,3
E7,8,12.09.19,07:40:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,3
E7,8,12.09.19,07:56:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,4
E7,8,12.09.19,07:56:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,4
E7,8,12.09.19,08:13:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,2
E7,8,12.09.19,16:06:00,CBL,MR,50,M,NA,A,A,V,M,5000,F,N,NA,NA,NA
E7,8,12.09.19,17:00:00,CRN,MR,8,M,NA,A,A,V,M,7000,F,N,NA,NA,NA
E7,8,12.09.19,17:00:00,CRN,G,2,M,NA,A,A,V,M,7000,F,N,NA,NA,NA
E7,8,13.09.19,07:56:00,CFN,E,1,M,M,C,C,V,M,NA,F,N,NA,NA,NA
E7,8,13.09.19,16:24:00,CMN,G,1,M,NA,A,A,V,M,2500,F,N,NA,NA,NA
E7,8,14.09.19,15:52:00,CMN,G,1,M,NA,A,A,V,M,2500,F,N,NA,NA,NA
E7,8,14.09.19,16:19:00,CMN,MR,11,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,8,15.09.19,07:51:00,MST,G,8,M,NA,C,C,V,M,NA,F,J,NA,NA,NA
E7,8,15.09.19,07:51:00,MST,T,2,M,NA,C,C,V,M,NA,F,J,NA,NA,NA
E7,8,15.09.19,16:09:00,CRN,MR,32,M,NA,A,A,V,M,4000,F,N,NA,NA,NA
E7,8,15.09.19,16:54:00,CBL,E,1,M,F,A,A,V,M,2500,F,N,FF,NA,NA
E7,8,15.09.19,17:00:00,HOC,E,1,M,F,D,D,V,M,NA,F,J,FO,NA,NA
E7,8,16.09.19,07:38:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,S,4
E7,8,16.09.19,07:55:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,S,3
E7,8,19.09.19,15:52:00,CMN,MR,21,M,NA,A,A,V,M,2500,P,J,NA,NA,NA
E7,8,19.09.19,15:57:00,CMN,T,1,M,NA,C,C,V,M,NA,P,J,FO,S,2
E7,8,19.09.19,16:11:00,CMN,G,2,M,NA,A,A,V,M,2500,F,N,NA,NA,NA
E7,8,19.09.19,16:16:00,GEN,E,1,M,F,C,C,V,M,NA,F,N,FO,S,5
E7,8,19.09.19,16:16:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FF,S,5
E7,8,21.09.19,08:18:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,8
E7,8,21.09.19,08:18:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,8
E7,8,21.09.19,08:26:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,2
E7,8,21.09.19,08:26:00,CHV,G,4,M,NA,C,C,V,M,NA,F,N,FF,S,3
E7,8,21.09.19,08:26:00,CHV,T,1,M,NA,C,C,V,M,NA,F,N,FF,S,3
C4,8,02.09.19,08:21:00,CPE,E,1,R,NA,C,C,V,V,18000,F,N,FO,S,5
C4,8,03.09.19,07:31:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FF,N,10
C4,8,03.09.19,08:31:00,CBA,E,1,M,F,C,C,V,V,1500,F,N,FO,N,13
C4,8,03.09.19,08:40:00,PER,E,1,M,M,C,C,V,V,5000,F,J,P,N,0.005
C4,8,07.09.19,08:20:00,CHV,E,1,M,F,C,C,V,M,NA,F,N,FF,S,10
C4,8,07.09.19,08:20:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FF,S,15
C4,8,08.09.19,08:25:00,MAN,E,1,M,M,C,C,V,M,NA,F,N,FO,N,3
C4,8,09.09.19,07:26:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,7
C4,8,09.09.19,16:55:00,CBL,E,1,R,F,C,C,V,V,5000,F,J,FO,S,5
C4,8,12.09.19,08:17:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FF,N,10
C4,8,12.09.19,08:17:00,MST,E,1,M,F,C,C,V,M,NA,F,N,FO,N,5
C4,8,14.09.19,15:57:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,P,N,2
C4,8,17.09.19,07:25:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FF,N,15
C4,8,18.09.19,07:46:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,6
C4,8,18.09.19,07:46:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,10
C4,8,19.09.19,16:01:00,CDO,E,1,M,F,C,C,V,M,NA,F,J,FO,N,15
E1,8,03.09.19,08:18:00,CIV,E,1,M,M,A,A,V,M,50000,F,N,FF,N,2
E1,8,03.09.19,08:18:00,CBA,G,1,M,NA,A,A,V,M,3000,F,N,FF,N,1
E1,8,03.09.19,08:18:00,CBA,MR,19,M,NA,A,A,V,M,NA,NA,NA,NA,NA,NA
E1,8,08.09.19,09:16:00,MAN,G,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E1,8,08.09.19,09:16:00,MAN,T,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E1,8,08.09.19,09:27:00,MAN,MR,20,M,NA,A,A,V,M,4000,NA,NA,NA,NA,NA
E1,8,08.09.19,09:27:00,MAN,G,1,M,NA,A,A,V,M,4000,NA,NA,NA,NA,NA
E1,8,09.09.19,07:28:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,5
E1,8,09.09.19,07:28:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,5
E1,8,16.09.19,16:45:00,MAN,E,1,R,M,NA,NA,NA,V,5000,P,J,NA,NA,NA
E1,8,17.09.19,17:14:00,TAL,E,1,M,M,C,C,V,M,NA,F,J,FO,N,6
E1,8,17.09.19,17:14:00,ECU,E,1,M,F,C,C,V,M,NA,F,J,FO,N,3
E8,8,03.09.19,16:24:00,POT,E,1,M,F,C,C,V,M,NA,P,J,FO,S,2
E8,8,07.09.19,07:54:00,RTL,E,1,M,M,C,C,V,M,NA,P,J,FO,S,3
E8,8,07.09.19,07:54:00,GEN,E,1,R,F,C,C,V,V,4000,P,J,FO,S,4
E8,8,07.09.19,16:25:00,CPE,E,1,R,M,C,C,V,V,16000,P,J,FO,S,2
E8,8,08.09.19,16:12:00,MST,E,1,R,M,C,C,V,V,4000,F,J,FO,S,1
E8,8,09.09.19,07:32:00,CPO,E,1,M,F,A,A,V,M,3000,F,J,NA,NA,NA
E8,8,09.09.19,07:32:00,CBL,E,1,M,M,AH,A,H,C,NA,NA,NA,NA,NA,NA
E8,8,09.09.19,15:57:00,MST,E,1,M,F,C,C,V,M,NA,F,J,FO,N,1
E8,8,09.09.19,16:05:00,CPO,E,1,M,M,C,C,V,M,NA,F,J,FO,N,1
E8,8,12.09.19,07:29:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,P,S,0.07
E8,8,12.09.19,15:57:00,MPN,E,1,M,M,A,A,V,M,5000,P,J,NA,NA,NA
E8,8,12.09.19,15:57:00,ATH,E,1,M,F,A,A,V,M,5000,P,J,NA,NA,NA
E8,8,15.09.19,15:26:00,HER,E,1,M,F,C,C,V,M,NA,P,J,P,S,0.07
E8,8,15.09.19,15:26:00,AOI,E,1,M,M,C,C,V,V,2000,P,J,P,S,0.07
