village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
C2,6,17.07.19,07:40:00,CBL,E,1,M,M,C,C,V,M,NA,P,J,NA,NA,NA
C2,6,17.07.19,16:55:00,CFN,E,1,R,M,C,C,V,V,11000,F,N,FO,N,6
C2,6,17.07.19,16:55:00,PCM,E,1,R,F,C,C,V,V,4000,F,N,FO,N,6
C2,6,17.07.19,16:55:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,6
C2,6,19.07.19,08:29:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,19.07.19,08:29:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,19.07.19,08:29:00,CPE,E,1,M,M,C,C,V,V,14000,F,N,FO,N,NA
C2,6,19.07.19,08:29:00,PCM,E,1,M,F,C,C,V,V,4000,M,N,FO,N,NA
C2,6,19.07.19,08:29:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,NA
C2,6,19.07.19,15:59:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,2
C2,6,19.07.19,16:06:00,GEN,E,1,M,M,C,C,V,M,NA,P,J,P,N,1
C2,6,19.07.19,16:10:00,PCM,E,1,R,F,C,C,V,V,3500,M,N,FF,N,NA
C2,6,19.07.19,16:24:00,CFN,MR,30,R,NA,NA,NA,NA,V,100,NA,NA,NA,NA,NA
C2,6,21.07.19,07:31:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,07:31:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,07:31:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,07:31:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,07:31:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,07:31:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,07:40:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,21.07.19,08:06:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,4
C2,6,21.07.19,08:06:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,4
C2,6,21.07.19,08:09:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,4
C2,6,21.07.19,08:13:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,NA
C2,6,21.07.19,16:38:00,CBA,G,1,M,NA,A,A,V,M,2500,P,NA,NA,NA,NA
C2,6,21.07.19,17:01:00,CNB,E,1,M,M,C,C,V,V,8000,F,J,FO,N,NA
C2,6,21.07.19,17:01:00,CNB,E,1,M,F,C,C,V,V,4000,F,J,FO,N,NA
C2,6,21.07.19,17:04:00,CBA,P,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C2,6,21.07.19,17:04:00,CBA,T,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C2,6,23.07.19,07:30:00,POT,MR,5,R,NA,A,A,V,V,7500,F,N,NA,NA,NA
C2,6,23.07.19,07:30:00,CPE,E,1,R,F,C,C,V,V,10000,F,N,FO,N,NA
C2,6,23.07.19,07:33:00,ATH,E,1,M,F,C,C,V,M,NA,F,N,FO,N,NA
C2,6,23.07.19,07:33:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,NA,N,NA
C2,6,23.07.19,15:57:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,4
C2,6,26.07.19,08:10:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,NA
C2,6,26.07.19,08:10:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,NA
C2,6,26.07.19,08:13:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,S,NA
C2,6,26.07.19,08:13:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,S,NA
C2,6,26.07.19,15:59:00,CPE,E,1,R,F,C,C,V,V,10000,F,J,FO,N,NA
C2,6,26.07.19,16:00:00,CBA,E,1,M,F,C,C,V,C,NA,F,N,FO,N,NA
C2,6,26.07.19,16:00:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FO,N,NA
C2,6,26.07.19,16:00:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FO,N,NA
C2,6,26.07.19,16:38:00,CBL,MR,2,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:38:00,POT,MR,3,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:43:00,CBL,MR,5,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:43:00,CBL,MR,5,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:43:00,CBL,MR,5,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:43:00,CPE,MR,4,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:43:00,CBA,MR,4,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,26.07.19,16:43:00,POT,MR,6,M,NA,A,A,V,C,NA,NA,NA,NA,NA,NA
C2,6,27.07.19,08:24:00,CPE,E,1,R,M,C,C,V,V,11000,F,J,FO,N,NA
E5,6,11.07.19,16:33:00,ATH,MR,23,M,NA,C,C,V,M,NA,F,J,NA,NA,NA
E5,6,13.07.19,07:30:00,CVB,E,1,R,F,C,C,V,V,10000,F,N,FF,S,3
E5,6,13.07.19,07:51:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,NA,NA
E5,6,13.07.19,07:51:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,NA,NA
E5,6,13.07.19,08:07:00,NAN,E,1,R,M,C,C,V,V,5000,F,N,P,N,1
E5,6,13.07.19,15:52:00,CMN,GD,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
E5,6,14.07.19,07:29:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,S,3
E5,6,14.07.19,07:29:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,3
E5,6,14.07.19,07:29:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,3
E5,6,16.07.19,16:10:00,POT,MR,8,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E5,6,16.07.19,16:10:00,HOC,MR,16,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E5,6,19.07.19,07:28:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,3
E5,6,19.07.19,07:28:00,ATH,E,1,R,M,C,C,V,V,5000,F,N,FF,N,5
E5,6,19.07.19,07:28:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,5
E5,6,20.07.19,07:22:00,CPE,E,1,M,F,C,C,V,M,NA,F,N,FF,N,4
E5,6,20.07.19,07:22:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,5
E5,6,20.07.19,07:30:00,CBA,E,1,R,F,C,C,V,V,7000,F,N,NA,NA,NA
E5,6,20.07.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E5,6,20.07.19,08:10:00,PTT,E,1,M,M,C,C,V,M,NA,F,N,NA,NA,NA
E5,6,20.07.19,16:19:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,NA,NA,NA
E5,6,21.07.19,07:26:00,ATH,E,1,R,M,C,C,V,V,5000,F,N,FO,S,3
E5,6,22.07.19,07:29:00,PCM,E,1,R,M,C,C,V,V,3000,M,N,NA,NA,NA
E5,6,23.07.19,07:31:00,HOC,E,1,R,M,C,C,V,V,6000,F,J,FO,N,5
E5,6,23.07.19,16:38:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E5,6,25.07.19,07:27:00,ATH,E,1,M,M,C,C,V,V,5000,F,N,NA,NA,NA
E5,6,25.07.19,15:55:00,GEN,E,1,M,F,C,C,V,M,NA,P,J,FO,N,3
E5,6,25.07.19,15:55:00,ATH,E,1,R,M,C,C,V,V,5000,P,J,FO,N,3
E5,6,25.07.19,16:09:00,CBL,MR,23,M,NA,DH,D,H,C,NA,NA,NA,NA,NA,NA
E5,6,25.07.19,16:09:00,CBL,P,1,M,NA,DH,D,H,C,NA,NA,NA,NA,NA,NA
E5,6,25.07.19,16:09:00,CBL,T,1,M,NA,DH,D,H,C,NA,NA,NA,NA,NA,NA
E5,6,25.07.19,16:09:00,CMN,MR,34,M,NA,DH,D,H,C,NA,NA,NA,NA,NA,NA
E5,6,26.07.19,07:45:00,CFN,E,1,R,M,C,C,V,V,13000,F,N,FF,S,S
E5,6,27.07.19,07:47:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E6,6,08.07.19,07:22:00,HOC,E,1,R,M,C,C,V,V,4000,F,J,FO,N,5
E6,6,08.07.19,07:28:00,ATH,MR,7,M,NA,C,C,V,M,NA,P,J,P,S,0.2
E6,6,10.07.19,07:23:00,CBA,E,1,M,F,C,C,V,M,NA,F,N,FF,N,4
E6,6,10.07.19,07:23:00,GEN,E,1,M,M,C,C,V,M,NA,F,N,FO,N,4
E6,6,10.07.19,07:23:00,HER,E,1,M,M,C,C,V,V,5000,F,N,P,N,0.3
E6,6,11.07.19,16:08:00,CPO,E,1,M,M,C,C,V,M,NA,F,J,FF,S,1
E6,6,13.07.19,07:37:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,5
E6,6,13.07.19,07:37:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,5
E6,6,13.07.19,07:37:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,5
E6,6,13.07.19,07:37:00,CHV,E,1,M,M,C,C,V,M,NA,F,N,R,S,5
E6,6,13.07.19,07:37:00,CBA,E,1,M,M,C,C,V,V,4000,F,N,FF,S,5
E6,6,14.07.19,15:51:00,HER,G,2,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E6,6,14.07.19,16:05:00,HER,E,1,R,M,C,C,V,V,5000,P,J,P,N,0.05
E6,6,14.07.19,16:08:00,CPE,E,1,R,M,C,C,V,V,15000,P,J,FO,N,4
E6,6,16.07.19,07:23:00,HER,MR,5,M,NA,C,C,V,M,NA,F,J,FF,N,0.5
E6,6,16.07.19,07:25:00,GEN,PF,1,M,NA,C,C,V,C,NA,F,N,FF,N,5
E6,6,16.07.19,07:25:00,HOC,E,1,M,M,C,C,V,M,NA,F,J,FF,N,6
E6,6,16.07.19,16:06:00,ATH,E,1,R,M,C,C,V,V,6000,P,J,FO,N,4
E6,6,17.07.19,07:25:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,6
E6,6,17.07.19,07:25:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,6
E6,6,17.07.19,07:25:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,6
E6,6,17.07.19,07:25:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,6
E6,6,17.07.19,07:25:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,6
E6,6,17.07.19,07:31:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,6
E6,6,17.07.19,07:31:00,PCM,E,1,R,F,C,C,V,V,4000,F,N,FF,N,6
E6,6,19.07.19,07:25:00,NAN,E,1,M,M,C,C,V,V,5000,F,N,FF,N,7
E6,6,19.07.19,07:25:00,PCM,E,1,M,F,C,C,V,V,4000,F,N,FF,N,7
E6,6,19.07.19,07:25:00,PCM,E,1,M,F,C,C,V,M,NA,F,N,FO,N,7
E6,6,19.07.19,07:25:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,FF,N,5
E6,6,19.07.19,07:40:00,CBL,MR,8,M,NA,D,D,V,M,NA,F,N,NA,NA,NA
E6,6,19.07.19,15:53:00,POT,E,1,M,F,C,C,V,V,40000,F,J,R,N,2
E6,6,20.07.19,07:30:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,4
E6,6,20.07.19,07:30:00,CFN,E,1,M,M,C,C,V,V,15000,F,N,R,S,4
E6,6,20.07.19,07:30:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,4
E6,6,20.07.19,07:30:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,4
E6,6,20.07.19,07:30:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,4
E6,6,20.07.19,07:30:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,4
E6,6,20.07.19,07:30:00,ATH,E,1,M,F,C,C,V,V,4000,F,N,FF,S,4
E6,6,21.07.19,07:19:00,CBL,E,1,R,M,C,C,V,V,4000,F,N,FF,N,3
E6,6,23.07.19,07:22:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,7
E6,6,23.07.19,07:22:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,7
E6,6,23.07.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,7
E6,6,23.07.19,07:22:00,NAN,E,1,M,F,C,C,V,V,5000,F,N,FF,N,5
E6,6,23.07.19,07:29:00,ATH,E,1,R,F,C,C,V,V,5000,F,N,FF,N,7
E6,6,23.07.19,07:29:00,NAN,E,1,R,F,C,C,V,V,5000,F,N,FF,N,5
E6,6,25.07.19,07:33:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,4
E6,6,25.07.19,07:33:00,CBA,E,1,M,F,C,C,V,C,NA,F,N,FF,N,4
E6,6,25.07.19,07:35:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,4
E6,6,25.07.19,16:08:00,CBL,E,1,R,F,C,C,V,V,5000,F,J,FF,N,1
E6,6,25.07.19,16:08:00,CAL,E,1,R,M,C,C,V,V,2500,F,J,FF,N,1
E6,6,27.07.19,07:36:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,2
E6,6,27.07.19,07:36:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,2
E6,6,27.07.19,07:36:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,2
E6,6,27.07.19,07:36:00,ATH,E,1,M,F,C,C,V,M,NA,F,N,FO,N,5
E6,6,27.07.19,07:36:00,CPE,E,1,M,M,C,C,V,V,15000,F,N,FO,N,5
E6,6,27.07.19,07:47:00,CFN,E,1,R,M,C,C,V,V,13000,F,N,R,N,5
E6,6,27.07.19,07:47:00,NAN,E,1,R,F,C,C,V,V,5000,F,N,FF,N,0.5
C8,6,19.07.19,16:24:00,CPO,E,1,R,F,C,C,V,V,4500,F,J,NA,N,7
C8,6,19.07.19,17:06:00,CBL,E,1,R,F,C,C,V,V,5000,F,J,FO,S,NA
C8,6,20.07.19,08:10:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,S,NA
C8,6,20.07.19,08:28:00,CBL,NA,1,R,F,C,C,V,V,5000,F,NA,NA,NA,NA
C8,6,20.07.19,16:00:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
C8,6,22.07.19,08:26:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,S,NA
C8,6,22.07.19,17:22:00,CBL,E,1,M,NA,AH,A,H,M,5000,F,J,NA,NA,NA
C8,6,26.07.19,08:00:00,CBL,E,1,R,M,C,C,V,V,5000,P,N,NA,NA,NA
C8,6,26.07.19,15:59:00,CAL,E,1,M,F,C,C,V,M,NA,NA,NA,NA,NA,NA
C8,6,26.07.19,15:59:00,CFN,E,1,R,F,C,C,V,V,12000,F,N,FO,N,NA
C8,6,26.07.19,16:30:00,CBL,MR,7,M,NA,D,D,V,M,NA,NA,NA,NA,S,NA
C8,6,26.07.19,16:42:00,PCM,E,1,R,M,C,C,V,V,3000,P,J,P,N,2
C8,6,27.07.19,07:28:00,HER,E,1,M,F,C,C,V,M,NA,P,N,P,S,1.5
C8,6,27.07.19,07:28:00,HOC,E,1,M,F,C,C,V,V,5000,F,N,FO,S,8
C8,6,27.07.19,08:15:00,CMN,MR,20,R,NA,C,C,V,V,100,F,N,NA,NA,6
C8,6,27.07.19,08:20:00,CHV,E,1,M,M,C,C,V,M,NA,NA,NA,NA,NA,NA
C8,6,27.07.19,08:20:00,CBL,E,1,M,M,C,C,V,V,5000,NA,NA,NA,NA,NA
C8,6,27.07.19,08:20:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,NA,NA,NA
C8,6,27.07.19,08:20:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,NA,NA,NA
C8,6,27.07.19,08:20:00,CVB,E,1,M,F,C,C,V,C,NA,F,N,NA,NA,NA
