village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
C6,9,02.10.19,07:51:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,NA,NA,NA
C6,9,02.10.19,07:51:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,NA,NA,NA
C6,9,02.10.19,07:51:00,CPE,E,1,R,M,C,C,V,C,NA,F,N,NA,NA,NA
C6,9,02.10.19,15:56:00,CBL,E,1,M,F,C,C,V,M,NA,P,N,FO,N,8
C6,9,02.10.19,16:56:00,ATH,ED,1,M,F,C,C,V,M,NA,P,N,FO,N,8
C6,9,05.10.19,07:42:00,PCM,E,1,M,F,C,C,V,V,3000,F,N,FO,N,5
C6,9,05.10.19,07:42:00,PCM,E,1,M,F,C,C,V,V,4000,F,N,FO,N,5
C6,9,05.10.19,07:42:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FO,N,5
C6,9,05.10.19,07:42:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,5
C6,9,05.10.19,16:18:00,ATH,G,2,M,NA,D,D,V,M,NA,P,J,NA,NA,NA
C6,9,07.10.19,07:40:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,4
C6,9,07.10.19,07:40:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,4
C6,9,07.10.19,07:40:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FO,S,4
C6,9,07.10.19,16:08:00,CMN,G,2,M,NA,C,C,V,M,NA,P,J,FO,S,6
C6,9,07.10.19,16:08:00,AOI,E,1,M,NA,C,C,V,M,NA,P,J,FO,S,6
C6,9,09.10.19,07:30:00,MST,E,1,M,M,C,C,V,M,NA,F,J,FO,S,5
C6,9,09.10.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,5
C6,9,09.10.19,07:35:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,NA
C6,9,09.10.19,07:55:00,CBL,E,1,R,F,C,C,V,V,4000,F,N,NA,NA,NA
C6,9,09.10.19,07:55:00,CBL,E,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
C6,9,09.10.19,07:55:00,CBL,E,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
C6,9,09.10.19,16:01:00,AMA,G,3,M,NA,C,C,V,M,NA,P,J,FF,S,3
C6,9,10.10.19,16:00:00,POT,E,1,M,M,C,C,V,V,40000,F,J,FO,S,NA
C6,9,10.10.19,16:00:00,HOC,E,1,M,M,C,C,V,M,NA,F,J,FO,S,NA
C6,9,15.10.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,4
C6,9,15.10.19,07:30:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,4
C6,9,15.10.19,15:55:00,CMN,G,2,M,NA,C,C,V,M,NA,P,J,FF,S,3
C6,9,15.10.19,15:55:00,ATH,E,1,R,M,C,C,V,V,6000,P,J,FF,S,3
C6,9,15.10.19,15:55:00,ATH,E,1,M,M,C,C,V,V,5000,P,J,FF,S,3
C6,9,20.10.19,07:42:00,ATH,E,1,R,M,C,C,V,V,7000,P,J,FF,N,1
C6,9,20.10.19,15:59:00,TOR,MR,4,M,NA,C,C,V,M,NA,NA,J,R,S,2
C8,9,05.10.19,09:05:00,POT,E,1,M,M,C,C,V,V,60000,F,N,FF,S,9
C8,9,05.10.19,09:05:00,POT,E,1,R,M,C,C,V,V,50000,F,N,FF,S,9
C8,9,16.10.19,08:49:00,PIN,E,1,R,F,C,C,V,V,2500,P,N,FO,S,NA
C8,9,16.10.19,08:49:00,PIN,E,1,R,M,C,C,V,V,2500,P,N,FO,S,NA
C8,9,16.10.19,08:49:00,PIN,E,1,R,M,C,C,V,V,2500,P,N,FO,S,NA
C8,9,20.10.19,15:57:00,CBL,E,1,R,F,C,C,V,V,5000,F,J,NA,N,NA
E7,9,30.09.19,07:38:00,CMN,P,1,M,NA,D,D,V,M,NA,F,N,NA,NA,NA
E7,9,30.09.19,07:54:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,P,N,2
E7,9,30.09.19,15:54:00,ATH,E,1,M,F,C,C,V,M,NA,P,J,FF,S,4
E7,9,30.09.19,16:43:00,CPO,E,1,M,M,C,C,V,M,NA,F,J,FO,S,3
E7,9,01.10.19,07:38:00,CMN,TF,1,M,NA,A,A,V,M,7000,F,N,NA,NA,NA
E7,9,01.10.19,07:54:00,POT,T,1,M,NA,C,C,V,M,NA,F,N,FF,N,3
E7,9,01.10.19,07:54:00,POT,G,2,M,NA,C,C,V,V,10000,F,N,FF,N,3
E7,9,01.10.19,07:54:00,POT,G,1,R,NA,C,C,V,V,10000,F,N,FF,N,3
E7,9,01.10.19,07:54:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,2
E7,9,01.10.19,07:54:00,ATH,E,1,M,F,C,C,V,V,5000,F,N,FO,N,2
E7,9,01.10.19,07:54:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,3
E7,9,01.10.19,15:52:00,ATH,MR,3,M,NA,C,C,V,M,NA,P,J,FO,S,1
E7,9,02.10.19,07:38:00,CFN,E,1,R,M,C,C,V,V,12000,F,N,FO,S,6
E7,9,02.10.19,07:56:00,CBA,E,1,R,M,C,C,V,V,12000,F,N,FF,N,2
E7,9,02.10.19,07:56:00,ATH,E,1,R,F,C,C,V,V,5000,F,N,FF,N,2
E7,9,02.10.19,08:25:00,CBL,MI,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,9,02.10.19,08:25:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,9,02.10.19,15:52:00,CFN,MR,30,M,NA,A,A,V,M,2000,P,J,NA,NA,NA
E7,9,02.10.19,15:55:00,RAT,E,1,M,M,C,C,V,M,NA,P,J,FF,S,3
E7,9,02.10.19,15:55:00,VAR,E,1,M,M,C,C,V,M,NA,M,J,FO,S,3
E7,9,02.10.19,16:40:00,CMN,MR,10,M,NA,A,A,V,M,12000,F,N,NA,NA,NA
E7,9,05.10.19,07:37:00,CHV,E,1,M,M,A,A,V,M,8000,F,N,NA,NA,NA
E7,9,05.10.19,08:01:00,HER,MI,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,9,05.10.19,08:01:00,HER,T,1,M,NA,C,C,V,M,NA,F,N,NA,NA,NA
E7,9,06.10.19,07:24:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,0.5
E7,9,06.10.19,07:53:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FO,N,3
E7,9,06.10.19,07:53:00,CBL,E,1,M,F,C,C,V,C,NA,F,NA,NA,N,3
E7,9,06.10.19,07:53:00,CPE,E,1,M,F,C,C,V,C,NA,F,N,FO,N,3
E7,9,06.10.19,07:58:00,CMN,G,4,M,NA,C,C,V,M,NA,F,N,FF,N,2
E7,9,06.10.19,07:58:00,CMN,T,1,M,NA,C,C,V,M,NA,F,N,FF,N,2
E7,9,06.10.19,08:03:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,1
E7,9,06.10.19,08:03:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,N,1
E7,9,06.10.19,08:03:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,1
E7,9,06.10.19,08:12:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E7,9,06.10.19,08:30:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,5
E7,9,06.10.19,08:30:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,5
E7,9,06.10.19,08:30:00,CMN,G,1,M,NA,C,C,V,M,NA,F,N,FO,N,5
E7,9,07.10.19,07:33:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FF,S,3
E7,9,07.10.19,07:33:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FF,S,3
E7,9,07.10.19,07:39:00,CPE,E,1,M,F,C,C,V,C,NA,F,N,FO,N,1
E7,9,07.10.19,16:17:00,CHP,MR,34,M,NA,C,C,V,V,1000,F,J,FF,N,1
E7,9,07.10.19,16:17:00,TUR,E,1,R,F,C,C,V,V,1500,F,J,FO,N,1
E7,9,07.10.19,16:17:00,TUR,E,1,R,M,C,C,V,V,1500,F,J,FO,N,1
E7,9,09.10.19,07:54:00,CPE,E,1,R,F,C,C,V,V,10000,F,J,FO,N,5
E7,9,09.10.19,08:15:00,MST,E,1,R,M,C,C,V,V,2000,F,J,FF,S,3
E7,9,09.10.19,08:15:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,S,3
E7,9,09.10.19,15:54:00,AOI,E,1,M,F,C,C,V,M,NA,P,J,FF,S,2
E7,9,09.10.19,16:12:00,ATH,MR,1,M,NA,A,A,V,M,5000,P,J,NA,NA,NA
E7,9,10.10.19,07:33:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,NA,NA,NA
E7,9,10.10.19,07:54:00,HER,E,1,R,M,C,C,V,V,4000,F,N,P,S,0.5
E7,9,10.10.19,08:18:00,CHV,E,1,M,F,C,C,V,M,NA,F,N,FO,S,3
E7,9,14.10.19,15:51:00,TOR,E,1,M,F,C,C,V,M,NA,P,J,P,S,0.5
E7,9,15.10.19,16:06:00,CMN,G,1,M,NA,A,A,V,M,2500,P,J,NA,NA,NA
E7,9,15.10.19,16:08:00,CMN,G,1,M,NA,C,C,V,M,NA,P,J,FO,N,2
E7,9,15.10.19,16:08:00,CMN,G,1,R,NA,C,C,V,V,2500,P,J,FO,N,2
E7,9,15.10.19,16:08:00,CBA,E,1,R,F,C,C,V,V,15000,P,J,FO,N,2
E7,9,15.10.19,16:37:00,CMN,G,1,M,NA,D,D,V,M,NA,P,J,NA,NA,NA
E7,9,16.10.19,07:24:00,TOR,E,1,M,F,C,C,V,M,NA,M,N,FO,S,1
E7,9,16.10.19,07:24:00,CRN,E,1,M,F,C,C,V,M,NA,M,N,R,S,1
E7,9,16.10.19,07:24:00,ATH,E,1,R,M,C,C,V,V,5000,F,N,FF,S,1
E7,9,17.10.19,07:22:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,3
E7,9,17.10.19,07:22:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,3
E7,9,17.10.19,07:22:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FF,N,3
E7,9,17.10.19,07:22:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,N,3
E7,9,17.10.19,07:55:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,2
E7,9,17.10.19,07:55:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,2
E7,9,17.10.19,08:08:00,CRN,E,1,M,F,C,C,V,M,NA,M,N,R,N,4
E7,9,17.10.19,08:08:00,CBL,E,1,R,F,C,C,V,V,15000,F,N,FF,N,4
E7,9,17.10.19,15:54:00,CBL,E,1,R,M,C,C,V,V,5000,P,J,FO,S,2
E7,9,20.10.19,07:34:00,NAN,E,1,M,M,C,C,V,M,NA,F,J,P,N,0.05
E7,9,20.10.19,07:43:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,NA,NA,NA
E7,9,20.10.19,07:56:00,CBA,E,1,R,M,C,C,V,V,11000,F,N,FF,N,3
E7,9,20.10.19,07:56:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,3
E7,9,20.10.19,07:56:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,3
E7,9,20.10.19,07:56:00,ATH,E,1,R,M,C,C,V,V,5000,F,N,FO,N,3
C4,9,30.09.19,07:35:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,P,N,5
C4,9,30.09.19,16:30:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,10
C4,9,01.10.19,07:49:00,VIP,E,1,R,NA,C,C,V,V,5000,P,N,FF,S,5
C4,9,01.10.19,08:05:00,CDO,E,1,M,M,C,C,V,M,NA,F,N,FO,N,8
C4,9,02.10.19,16:25:00,TUR,E,1,M,M,C,C,V,M,NA,F,J,FO,N,5
C4,9,02.10.19,16:25:00,TUR,E,1,M,F,C,C,V,M,NA,F,J,FO,N,0.5
C4,9,15.10.19,16:00:00,CPE,G,2,M,NA,C,C,V,M,NA,F,J,FO,N,10
C4,9,15.10.19,16:25:00,POT,G,1,M,NA,AH,A,H,M,10000,NA,NA,NA,NA,NA
C4,9,17.10.19,07:30:00,HOC,E,1,R,M,C,C,V,V,7000,F,N,FO,S,6
E1,9,30.09.19,08:12:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,2
E1,9,01.10.19,08:01:00,ATH,E,1,M,M,C,C,V,M,NA,F,N,FF,S,2
E1,9,01.10.19,08:25:00,VIP,MR,5,R,NA,C,C,V,V,1000,NA,NA,NA,NA,NA
E1,9,05.10.19,08:29:00,CMN,G,4,R,NA,C,C,V,V,3000,P,NA,NA,NA,NA
E1,9,08.10.19,16:55:00,SIT,G,3,R,M,C,C,V,V,3000,P,J,FF,S,3
E1,9,09.10.19,15:55:00,CAL,E,1,R,NA,C,C,V,V,2000,F,J,FO,N,2
E1,9,09.10.19,16:53:00,PCM,E,1,M,M,C,C,V,M,NA,P,J,FF,S,1
E1,9,10.10.19,08:39:00,TOR,E,1,M,NA,C,C,V,M,NA,P,J,FF,S,2
E1,9,16.10.19,16:51:00,POT,G,1,M,NA,AH,A,H,M,7000,NA,NA,NA,NA,NA
E1,9,17.10.19,08:26:00,HOC,E,1,R,M,C,C,V,V,6000,F,J,FO,S,4
E8,9,01.10.19,07:50:00,ATH,E,1,R,F,C,C,V,V,5000,F,N,NA,N,3
E8,9,01.10.19,07:50:00,TOR,E,1,R,M,C,C,V,V,3000,NA,J,FO,S,2
E8,9,01.10.19,07:50:00,TOR,E,1,R,F,C,C,V,V,2500,NA,J,FO,S,2
E8,9,05.10.19,07:32:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,NA,S,4
E8,9,05.10.19,07:32:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,NA,S,4
E8,9,05.10.19,07:40:00,MST,E,1,M,M,A,A,V,M,3000,F,J,NA,NA,NA
E8,9,05.10.19,16:12:00,ARE,E,1,M,NA,C,C,V,M,NA,NA,J,R,S,4
E8,9,06.10.19,07:43:00,TOR,E,1,R,F,C,C,V,V,1500,P,J,FO,N,2
E8,9,06.10.19,07:45:00,CBL,ED,1,M,NA,C,C,V,M,NA,P,J,FO,N,1
E8,9,06.10.19,16:01:00,CPO,E,1,M,F,C,C,V,M,NA,F,J,FO,S,3
E8,9,06.10.19,16:01:00,PIN,E,1,R,M,C,C,V,V,2500,F,J,FO,S,1
E8,9,07.10.19,07:27:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,NA,N,NA
E8,9,07.10.19,07:50:00,POT,T,1,M,NA,C,C,V,M,NA,F,J,FO,S,2
E8,9,07.10.19,07:50:00,GEN,E,1,M,M,C,C,V,M,NA,F,N,NA,S,4
E8,9,07.10.19,07:50:00,POT,G,1,M,NA,C,C,V,V,15000,F,J,FO,S,2
E8,9,08.10.19,16:16:00,VIP,E,1,R,F,C,C,V,V,6000,M,J,FO,S,1
E8,9,09.10.19,16:15:00,CAL,E,1,M,M,A,A,V,M,NA,F,J,NA,NA,NA
E8,9,09.10.19,16:16:00,CAL,E,1,R,F,C,C,V,V,3000,F,J,FO,S,2
E8,9,15.10.19,07:26:00,MST,E,1,M,F,A,A,V,M,NA,F,J,NA,NA,NA
E8,9,15.10.19,07:28:00,TAL,E,1,R,M,C,C,V,V,2500,F,J,FO,S,3
E8,9,15.10.19,07:28:00,HOC,E,1,R,F,C,C,V,V,4000,F,J,FO,S,2
E8,9,15.10.19,07:28:00,TUR,E,1,R,F,C,C,V,V,2500,F,J,FO,S,2
E8,9,15.10.19,07:28:00,GEN,E,1,R,M,C,C,V,V,5000,P,J,P,S,0.08
E8,9,15.10.19,15:50:00,CBL,E,1,M,M,C,C,V,M,NA,P,J,FF,S,3
E8,9,15.10.19,15:37:00,MST,E,1,M,F,A,A,V,M,3000,F,J,NA,NA,NA
E8,9,16.10.19,15:35:00,VIP,E,1,R,M,C,C,V,V,5000,P,J,R,S,0.5
E8,9,16.10.19,16:18:00,CBL,E,1,R,M,C,C,V,V,5000,F,J,FO,S,2
E8,9,16.10.19,16:13:00,CPO,E,1,R,M,C,C,V,V,4000,F,J,FO,S,2
E8,9,16.10.19,16:13:00,HOC,E,1,R,F,C,C,V,V,3500,P,J,FO,S,3
E8,9,16.10.19,16:13:00,CBL,E,1,M,M,C,C,V,M,NA,F,J,FO,S,1
E8,9,17.10.19,07:16:00,CBL,E,1,M,M,C,C,V,V,5000,F,J,FO,S,2
E8,9,17.10.19,07:16:00,NAN,E,1,M,F,C,C,V,V,4000,F,N,FO,S,3
E8,9,17.10.19,07:16:00,CAL,E,1,M,F,C,C,V,M,NA,F,J,FO,S,3
E8,9,17.10.19,07:16:00,TUR,E,1,M,M,C,C,V,M,NA,F,J,FO,S,2
E8,9,20.10.19,07:43:00,CBL,E,1,M,F,C,C,V,V,5000,F,J,FO,S,1
E8,9,20.10.19,07:43:00,CBL,E,1,M,M,C,C,V,V,5000,F,J,FO,S,2
E8,9,20.10.19,07:43:00,ATH,E,1,M,F,C,C,V,V,7000,F,N,NA,S,5
E8,9,20.10.19,07:49:00,CIV,E,1,M,M,C,C,V,V,10000,F,N,NA,S,4
E8,9,20.10.19,07:49:00,PGE,E,1,M,M,C,C,V,V,60000,F,N,NA,S,3
E8,9,20.10.19,16:04:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,S,4
C3,9,30.09.19,15:50:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,NA,N,2
C3,9,30.09.19,15:56:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FO,N,2
C3,9,01.10.19,15:57:00,CBA,E,1,M,M,C,C,V,V,13000,P,J,FF,S,1
C3,9,01.10.19,15:59:00,CBL,E,1,M,M,A,A,V,M,5000,P,NA,NA,NA,NA
C3,9,01.10.19,16:03:00,CBL,E,1,M,F,C,C,V,M,5000,F,J,FO,N,1
C3,9,02.10.19,07:57:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,FO,N,1
C3,9,02.10.19,07:57:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,2
C3,9,02.10.19,07:57:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,2
C3,9,07.10.19,07:56:00,MST,E,1,M,M,C,C,V,M,NA,F,J,P,N,0.05
C3,9,12.10.19,07:56:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,3
C3,9,12.10.19,07:56:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FO,N,2
C3,9,12.10.19,15:57:00,CHV,E,1,M,F,C,C,V,M,NA,F,NA,NA,NA,NA
C3,9,15.10.19,07:56:00,PCM,E,1,M,F,C,C,V,M,NA,M,J,R,S,0.01
C3,9,17.10.19,07:40:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,N,2
C3,9,17.10.19,07:40:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,2
C3,9,17.10.19,07:40:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,1
C3,9,17.10.19,07:40:00,CBL,E,1,R,M,C,C,V,M,NA,F,N,FO,N,1
C3,9,20.10.19,15:58:00,CFN,G,1,M,NA,A,A,V,M,3000,NA,NA,NA,NA,NA
E2,9,01.10.19,16:17:00,CMN,G,2,R,NA,C,C,V,V,1500,P,J,M,N,6
E2,9,01.10.19,16:22:00,CMN,G,1,M,NA,D,D,V,M,NA,P,NA,NA,NA,NA
E2,9,01.10.19,16:22:00,CMN,T,1,M,NA,D,D,V,M,NA,P,NA,NA,NA,NA
E2,9,01.10.19,16:22:00,CBL,MI,2,M,NA,A,A,V,M,6000,F,NA,NA,NA,NA
E2,9,01.10.19,16:22:00,CBL,T,1,M,NA,A,A,V,M,6000,F,NA,NA,NA,NA
E2,9,01.10.19,16:22:00,CBL,P,1,M,NA,A,A,V,NA,6000,F,NA,NA,NA,NA
E2,9,01.10.19,16:22:00,CBL,MR,3,M,NA,A,A,V,M,6000,F,NA,NA,NA,NA
E2,9,06.10.19,07:41:00,CBA,E,1,R,M,C,C,V,V,15000,F,N,FO,S,5
E2,9,06.10.19,07:41:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,5
E2,9,06.10.19,07:43:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,5
E2,9,06.10.19,07:43:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,5
E2,9,06.10.19,07:43:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,5
E2,9,10.10.19,07:29:00,MAN,MR,2,M,NA,D,D,V,M,NA,F,NA,NA,NA,NA
E2,9,10.10.19,07:33:00,MAN,MR,4,M,NA,C,C,V,M,NA,F,J,FO,S,2
E2,9,10.10.19,07:33:00,MAN,T,1,M,NA,C,C,V,M,NA,F,J,FO,S,2
E2,9,10.10.19,07:33:00,MST,G,2,M,NA,C,C,V,M,NA,F,J,FO,S,2
E2,9,10.10.19,07:33:00,MST,MR,3,M,NA,C,C,V,M,NA,F,J,FO,S,2
E2,9,10.10.19,07:42:00,HOC,E,1,M,F,C,C,V,M,NA,F,NA,NA,NA,NA
E2,9,10.10.19,07:59:00,CMN,G,1,M,NA,A,A,V,M,2000,NA,NA,NA,NA,NA
E2,9,10.10.19,16:05:00,CMN,MR,72,M,NA,A,A,V,C,10000,F,NA,NA,NA,NA
E2,9,10.10.19,16:05:00,CMN,T,1,M,NA,A,A,V,C,NA,F,NA,NA,NA,NA
E2,9,10.10.19,16:05:00,CMN,P,1,M,NA,A,A,V,NA,NA,F,NA,NA,NA,NA
E2,9,10.10.19,16:05:00,MAN,G,1,M,NA,A,A,V,C,4000,F,NA,NA,NA,NA
E2,9,10.10.19,16:58:00,VIP,E,1,R,NA,C,C,V,V,7000,M,J,FO,N,5
E2,9,12.10.19,16:01:00,TOR,E,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E2,9,17.10.19,07:34:00,CMN,G,2,M,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA
E2,9,20.10.19,08:24:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,5
E2,9,20.10.19,15:53:00,CMN,G,1,M,NA,A,A,V,M,3000,P,NA,NA,NA,NA
E2,9,20.10.19,16:49:00,GEN,P,1,M,NA,C,C,V,V,3000,P,J,FF,S,0.05
E9,9,30.09.19,16:29:00,POT,E,1,R,F,C,C,V,V,35000,F,J,FF,N,6
E9,9,05.10.19,08:04:00,CMN,G,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E9,9,05.10.19,16:38:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FO,S,4
E9,9,07.10.19,07:47:00,CHV,E,1,M,M,C,C,V,V,10000,F,N,FO,S,6
E9,9,07.10.19,07:47:00,CRN,E,1,M,F,C,C,V,V,6000,F,N,R,S,6
E9,9,07.10.19,08:03:00,CBL,E,1,M,M,D,D,V,M,NA,F,NA,NA,NA,NA
E9,9,07.10.19,08:13:00,MJG,E,1,R,M,C,C,V,V,7000,F,J,FO,N,5
E9,9,07.10.19,08:19:00,CBA,E,1,M,M,C,C,V,V,14000,F,N,FF,S,4
E9,9,07.10.19,08:19:00,CPE,E,1,M,F,C,C,V,V,17000,F,J,FO,S,8
E9,9,08.10.19,07:30:00,NAN,E,1,R,M,C,C,V,V,8000,F,N,FF,S,3
E9,9,09.10.19,07:31:00,CPE,E,1,M,M,A,A,V,M,10000,F,NA,NA,NA,NA
E9,9,10.10.19,07:41:00,NAN,E,1,M,M,A,A,V,M,5000,F,NA,NA,NA,NA
E9,9,10.10.19,08:02:00,TOR,E,1,M,NA,C,C,V,M,NA,P,J,P,N,0.5
E9,9,15.10.19,08:05:00,CPE,E,1,M,M,C,C,V,V,15000,F,N,FF,N,8
E9,9,15.10.19,08:05:00,CPE,E,1,M,F,C,C,V,V,17000,F,N,FF,N,8
E9,9,15.10.19,08:05:00,CBA,E,1,M,M,C,C,V,V,12000,F,J,FO,N,8
E9,9,15.10.19,08:05:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FF,N,8
E9,9,16.10.19,07:48:00,PCM,E,1,R,F,C,C,V,V,6000,F,N,P,N,0.6
E9,9,16.10.19,07:48:00,ATH,E,1,R,M,C,C,V,V,8000,F,N,P,N,0.6
E9,9,17.10.19,08:04:00,PIN,E,1,M,NA,NA,NA,NA,M,NA,F,NA,NA,NA,NA
E9,9,20.10.19,07:37:00,MJG,E,1,R,M,C,C,V,V,5000,F,J,FO,S,5
E9,9,20.10.19,08:05:00,CFN,G,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E9,9,20.10.19,08:24:00,CFN,T,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C9,9,30.09.19,07:30:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,FF,S,2
C9,9,30.09.19,07:30:00,POT,E,1,R,M,C,C,V,V,30000,P,J,FO,N,4
C9,9,30.09.19,07:30:00,POT,G,4,R,M,C,C,V,V,17000,P,J,FO,N,4
C9,9,30.09.19,07:30:00,ATH,E,1,R,F,C,C,V,V,7000,P,J,FO,N,4
C9,9,01.10.19,16:00:00,CPE,E,1,M,M,C,C,V,M,NA,P,J,FO,N,4
C9,9,01.10.19,16:00:00,ATH,E,1,R,F,C,C,V,V,7000,P,J,FO,N,4
C9,9,02.10.19,15:55:00,CBL,ED,1,M,F,C,C,V,M,NA,P,J,FO,S,2
C9,9,02.10.19,16:03:00,ATH,E,1,M,M,C,C,V,M,NA,P,J,FO,N,4
C9,9,05.10.19,07:30:00,CBA,E,1,R,F,C,C,V,V,15000,F,N,FO,S,0.6
C9,9,05.10.19,16:03:00,RTL,E,1,R,F,C,C,V,V,5000,P,J,FO,N,4
C9,9,05.10.19,16:03:00,CBL,E,1,M,M,C,C,V,M,NA,P,J,FO,N,4
C9,9,07.10.19,16:03:00,CPE,E,1,R,M,C,C,V,V,10000,P,J,FO,N,1
C9,9,08.10.19,16:05:00,MAN,E,1,M,M,C,C,V,V,10000,P,J,FO,N,8
C9,9,09.10.19,15:55:00,CPE,E,1,R,M,C,C,V,V,10000,P,J,FF,S,1
C9,9,10.10.19,07:34:00,CBA,E,1,M,M,C,C,V,M,NA,P,J,FO,N,4
C9,9,12.10.19,07:30:00,CBA,G,3,R,NA,C,C,V,V,7500,P,J,FO,N,8
C9,9,14.10.19,16:00:00,CPE,E,1,R,F,C,C,V,V,10000,P,J,FO,N,4
C9,9,15.10.19,16:00:00,CPE,G,4,R,NA,C,C,V,V,2500,P,J,FO,N,8
C9,9,15.10.19,16:00:00,CBA,G,4,R,NA,C,C,V,V,2500,P,J,FO,N,8
C9,9,17.10.19,15:59:00,CPE,E,1,R,M,C,C,V,V,13000,P,J,FO,N,4
C9,9,17.10.19,15:59:00,MPN,E,1,M,F,C,C,V,M,NA,P,J,FO,N,4
C9,9,17.10.19,15:59:00,POT,E,1,R,M,C,C,V,V,30000,P,J,FO,N,8
C9,9,17.10.19,15:59:00,CPE,E,1,R,M,C,C,V,V,6000,P,J,FO,N,8
C9,9,20.10.19,16:02:00,ATH,ED,1,M,F,C,C,V,M,NA,P,J,FO,N,8
C7,9,30.09.19,07:20:00,CBA,G,4,R,M,C,C,V,V,3000,F,N,FO,N,3
C7,9,30.09.19,07:20:00,CBA,T,1,M,M,C,C,V,M,NA,F,N,FO,N,3
C7,9,30.09.19,07:57:00,CPE,E,1,R,M,C,C,V,V,15000,F,J,FO,S,20
