village,session,date,matin/soir,heure debut,heure fin,ME,MPE,MV,M,temps
E1,6,21.07.19,S,15:46:00,16:54:00,20,7,23,50,S
E1,6,22.07.19,M,07:16:00,08:27:00,17,12,21,50,S
E1,6,22.07.19,S,16:20:00,17:16:00,24,12,14,50,S
E1,6,23.07.19,M,07:17:00,08:23:00,20,9,21,50,S
E1,6,23.07.19,S,15:49:00,17:15:00,19,9,22,50,S
E1,6,25.07.19,M,07:17:00,08:30:00,20,9,21,50,N
E1,6,25.07.19,S,15:46:00,17:20:00,21,6,23,50,S
E1,6,26.07.19,M,07:17:00,08:50:00,23,7,20,50,S
E1,6,26.07.19,S,15:47:00,17:24:00,25,5,20,50,S
E1,6,27.07.19,M,07:19:00,08:28:00,20,11,19,50,S
C8,6,19.07.19,S,15:50:00,17:20:00,44,13,15,72,N
C8,6,20.07.19,M,07:23:00,08:39:00,36,21,15,72,N
C8,6,20.07.19,S,15:52:00,17:23:00,39,18,15,72,S
C8,6,21.07.19,M,07:23:00,08:22:00,42,15,15,72,N
C8,6,21.07.19,S,15:50:00,17:24:00,34,23,15,72,S
C8,6,22.07.19,M,07:27:00,08:33:00,47,11,15,73,S
C8,6,22.07.19,S,15:50:00,17:30:00,38,19,16,73,S
C8,6,23.07.19,M,07:20:00,08:45:00,40,17,16,73,S
C8,6,23.07.19,S,15:52:00,17:29:00,33,24,16,73,N
C8,6,25.07.19,M,07:21:00,09:14:00,43,14,16,73,N
C8,6,25.07.19,S,15:51:00,17:52:00,35,22,16,73,N
C8,6,26.07.19,M,07:23:00,09:23:00,38,19,16,73,N
C8,6,26.07.19,S,15:52:00,17:55:00,48,9,16,73,N
C8,6,27.07.19,M,NA,NA,36,21,16,73,N
C5,6,08.07.19,M,07:24:00,08:18:00,11,6,9,26,N
C5,6,08.07.19,S,15:49:00,16:30:00,15,1,10,26,N
C5,6,10.07.19,M,07:21:00,07:58:00,15,0,11,26,N
C5,6,10.07.19,S,15:49:00,16:22:00,17,0,9,26,GP
C5,6,11.07.19,M,07:21:00,07:58:00,15,2,9,26,N
C5,6,11.07.19,S,15:49:00,16:43:00,11,5,10,26,N
C5,6,13.07.19,M,07:20:00,07:46:00,11,4,11,26,S
C5,6,13.07.19,S,15:48:00,16:20:00,13,4,9,26,S
C5,6,14.07.19,M,07:20:00,07:58:00,8,8,10,26,PP
C5,6,14.07.19,S,15:50:00,16:22:00,10,7,9,26,S
C5,6,16.07.19,M,07:22:00,07:52:00,14,3,9,26,N
C5,6,16.07.19,S,15:49:00,16:25:00,15,2,9,26,S
C5,6,17.07.19,M,07:20:00,07:55:00,15,2,9,26,N
C5,6,17.07.19,S,15:52:00,16:30:00,15,3,8,26,N
C5,6,19.07.19,M,07:19:00,07:56:00,13,4,9,26,N
C5,6,19.07.19,S,15:49:00,16:24:00,16,1,9,26,S
C5,6,20.07.19,M,07:20:00,07:54:00,16,1,9,26,N
C5,6,20.07.19,S,15:49:00,16:29:00,15,2,9,26,S
C5,6,21.07.19,M,07:18:00,07:47:00,14,3,9,26,N
C5,6,21.07.19,S,15:52:00,16:27:00,11,6,9,26,S
C5,6,22.07.19,M,07:21:00,07:52:00,12,5,9,26,S
C5,6,22.07.19,S,15:48:00,16:23:00,19,1,6,26,S
C5,6,23.07.19,M,07:19:00,07:49:00,17,2,7,26,N
C5,6,23.07.19,S,15:48:00,16:25:00,18,2,6,26,S
C5,6,25.07.19,M,07:19:00,07:54:00,15,4,7,26,N
C5,6,25.07.19,S,15:48:00,16:26:00,18,1,7,26,S
C5,6,26.07.19,M,07:20:00,07:55:00,18,1,7,26,N
C5,6,26.07.19,S,15:49:00,16:25:00,16,1,9,26,N
C5,6,27.07.19,M,07:18:00,07:55:00,16,3,7,26,N
C5,6,27.07.19,S,15:50:00,16:25:00,14,4,8,26,S
C10,6,08.07.19,M,07:18:00,07:57:00,7,1,9,17,N
C10,6,08.07.19,S,15:49:00,16:38:00,6,0,11,17,N
C10,6,10.07.19,M,07:19:00,08:02:00,8,0,9,17,N
C10,6,10.07.19,S,15:49:00,16:24:00,8,0,9,17,GP
C10,6,11.07.19,M,07:20:00,07:59:00,7,1,9,17,N
C10,6,11.07.19,S,15:57:00,16:40:00,6,2,9,17,S
C10,6,13.07.19,M,07:19:00,07:54:00,6,0,11,17,N
C10,6,13.07.19,S,15:48:00,16:27:00,6,3,8,17,S
C10,6,14.07.19,M,07:20:00,07:56:00,5,2,10,17,PP
C10,6,14.07.19,S,15:49:00,16:31:00,6,1,10,17,N
C10,6,16.07.19,M,07:19:00,08:03:00,7,0,10,17,N
C10,6,16.07.19,S,15:51:00,16:35:00,5,3,9,17,S
C10,6,17.07.19,M,07:19:00,07:54:00,7,1,9,17,N
C10,6,17.07.19,S,15:49:00,16:29:00,6,1,10,17,N
C10,6,19.07.19,M,07:19:00,07:55:00,5,1,11,17,N
C10,6,19.07.19,S,15:50:00,16:31:00,7,1,9,17,N
C10,6,20.07.19,M,07:20:00,08:04:00,6,0,11,17,N
C10,6,20.07.19,S,15:49:00,16:29:00,5,2,10,17,S
C10,6,21.07.19,M,07:20:00,07:49:00,8,0,9,17,N
C10,6,21.07.19,S,15:50:00,16:31:00,5,2,10,17,S
C10,6,22.07.19,M,07:19:00,08:01:00,6,1,10,17,N
C10,6,22.07.19,S,15:49:00,16:34:00,6,2,9,17,N
C10,6,23.07.19,M,07:20:00,07:59:00,7,1,9,17,N
C10,6,23.07.19,S,15:48:00,16:35:00,8,0,9,17,N
C10,6,25.07.19,M,07:21:00,07:59:00,5,3,9,17,PP
C10,6,25.07.19,S,15:49:00,16:27:00,7,1,9,17,S
C10,6,26.07.19,M,07:20:00,08:01:00,8,0,9,17,N
C10,6,26.07.19,S,15:50:00,16:30:00,4,4,9,17,N
C10,6,27.07.19,M,07:20:00,08:00:00,5,3,9,17,N
C10,6,27.07.19,S,15:53:00,16:33:00,6,2,9,17,S
C2,6,08.07.19,M,07:20:00,08:58:00,57,13,19,89,N
C2,6,08.07.19,S,15:50:00,17:01:00,54,16,19,89,N
C2,6,10.07.19,M,07:20:00,08:52:00,51,18,20,89,N
C2,6,10.07.19,S,15:50:00,17:14:00,59,10,20,89,GP
C2,6,11.07.19,M,07:20:00,08:40:00,57,12,20,89,N
C2,6,11.07.19,S,15:50:00,17:05:00,53,16,20,89,N
C2,6,13.07.19,M,07:20:00,08:41:00,55,15,19,89,N
C2,6,13.07.19,S,15:49:00,17:05:00,57,14,18,89,S
C2,6,14.07.19,M,07:20:00,08:42:00,58,13,18,89,PP
C2,6,14.07.19,S,15:50:00,17:11:00,57,14,18,89,N
C2,6,16.07.19,M,07:20:00,08:40:00,58,15,16,89,N
C2,6,16.07.19,S,15:50:00,17:13:00,62,11,16,89,S
C2,6,17.07.19,M,07:20:00,08:39:00,63,10,16,89,N
C2,6,17.07.19,S,15:50:00,17:01:00,59,14,16,89,N
C2,6,19.07.19,M,07:19:00,08:32:00,56,17,16,89,N
C2,6,19.07.19,S,15:50:00,17:09:00,58,15,16,89,S
C2,6,20.07.19,M,07:20:00,08:32:00,55,18,16,89,N
C2,6,20.07.19,S,15:51:00,17:03:00,58,15,16,89,S
C2,6,21.07.19,M,07:21:00,08:41:00,56,17,16,89,N
C2,6,21.07.19,S,15:50:00,17:08:00,61,13,15,89,S
C2,6,22.07.19,M,07:20:00,08:34:00,57,17,15,89,N
C2,6,22.07.19,S,15:50:00,17:05:00,60,14,15,89,S
C2,6,23.07.19,M,07:20:00,08:40:00,64,11,14,89,N
C2,6,23.07.19,S,15:50:00,17:00:00,61,14,14,89,S
C2,6,25.07.19,M,07:20:00,08:32:00,57,18,14,89,N
C2,6,25.07.19,S,15:50:00,17:01:00,61,15,13,89,S
C2,6,26.07.19,M,07:20:00,08:40:00,63,13,13,89,N
C2,6,26.07.19,S,15:50:00,17:18:00,60,16,13,89,N
C2,6,27.07.19,M,07:20:00,08:35:00,61,15,13,89,N
C2,6,27.07.19,S,15:50:00,17:08:00,66,10,13,89,S
C1,6,08.07.19,M,07:20:00,08:48:00,53,5,21,79,N
C1,6,08.07.19,S,15:53:00,17:05:00,55,4,20,79,N
C1,6,10.07.19,M,07:20:00,08:39:00,56,3,20,79,N
C1,6,10.07.19,S,15:53:00,17:15:00,54,5,20,79,GP
C1,6,11.07.19,M,07:21:00,08:45:00,56,3,20,79,N
C1,6,11.07.19,S,15:50:00,17:01:00,57,2,20,79,N
C1,6,13.07.19,M,07:20:00,08:31:00,55,3,21,79,N
C1,6,13.07.19,S,15:49:00,16:49:00,57,3,19,79,S
C1,6,14.07.19,M,07:20:00,08:44:00,49,14,16,79,PP
C1,6,14.07.19,S,15:50:00,16:49:00,59,4,16,79,N
C1,6,16.07.19,M,07:22:00,09:16:00,56,3,20,79,N
C1,6,16.07.19,S,15:49:00,17:06:00,58,3,18,79,S
C1,6,17.07.19,M,07:19:00,08:30:00,59,2,18,79,N
C1,6,17.07.19,S,15:49:00,17:01:00,54,6,19,79,N
C1,6,19.07.19,M,07:20:00,08:33:00,54,7,18,79,N
C1,6,19.07.19,S,15:50:00,17:05:00,50,12,17,79,S
C1,6,20.07.19,M,07:20:00,08:30:00,50,11,18,79,N
C1,6,20.07.19,S,15:50:00,17:02:00,55,6,18,79,S
C1,6,21.07.19,M,07:20:00,08:27:00,52,10,17,79,N
C1,6,21.07.19,S,15:50:00,17:00:00,56,5,18,79,S
C1,6,22.07.19,M,07:22:00,08:51:00,54,6,19,79,N
C1,6,22.07.19,S,15:51:00,17:12:00,58,3,18,79,S
C1,6,23.07.19,M,07:20:00,08:56:00,57,3,19,79,N
C1,6,23.07.19,S,15:50:00,17:21:00,55,5,19,79,S
C1,6,25.07.19,M,07:22:00,08:34:00,51,8,20,79,PP
C1,6,25.07.19,S,15:50:00,16:58:00,56,4,19,79,S
C1,6,26.07.19,M,07:20:00,08:25:00,55,3,21,79,N
C1,6,26.07.19,S,15:50:00,17:00:00,58,1,20,79,S
C1,6,27.07.19,M,07:20:00,08:08:00,48,8,23,79,N
C1,6,27.07.19,S,15:50:00,16:37:00,51,8,20,79,S
E8,6,08.07.19,M,07:21:00,07:45:00,10,5,7,22,N
E8,6,08.07.19,S,15:49:00,16:17:00,10,5,7,22,N
E8,6,10.07.19,M,07:47:00,08:18:00,11,4,7,22,N
E8,6,10.07.19,S,15:49:00,16:16:00,11,4,7,22,GP
E8,6,11.07.19,M,07:19:00,07:44:00,9,5,8,22,N
E8,6,11.07.19,S,15:49:00,16:15:00,13,3,6,22,S
E8,6,13.07.19,M,07:26:00,07:50:00,10,6,6,22,N
E8,6,13.07.19,S,15:49:00,16:15:00,9,7,6,22,S
E8,6,14.07.19,M,07:23:00,07:48:00,9,6,7,22,PP
E8,6,14.07.19,S,15:52:00,16:23:00,9,4,9,22,S
E8,6,16.07.19,M,07:36:00,07:59:00,11,4,7,22,S
E8,6,16.07.19,S,15:52:00,16:30:00,9,5,9,23,S
E8,6,17.07.19,M,07:27:00,08:06:00,11,6,5,22,S
E8,6,17.07.19,S,15:48:00,16:11:00,10,5,7,22,S
E8,6,19.07.19,M,07:22:00,07:48:00,9,6,7,22,N
E8,6,19.07.19,S,15:48:00,16:15:00,11,5,6,22,S
E8,6,20.07.19,M,07:28:00,07:54:00,10,5,7,22,S
E8,6,20.07.19,S,15:51:00,16:12:00,9,7,7,23,S
E8,6,21.07.19,M,07:27:00,07:53:00,12,4,6,22,N
E8,6,21.07.19,S,15:49:00,16:10:00,10,6,6,22,S
E8,6,22.07.19,M,09:10:00,09:34:00,12,2,8,22,S
E8,6,22.07.19,S,15:58:00,16:23:00,12,4,6,22,S
E8,6,23.07.19,M,07:18:00,07:45:00,11,4,7,22,N
E8,6,23.07.19,S,15:49:00,16:15:00,10,5,7,22,S
E8,6,25.07.19,M,07:19:00,07:45:00,10,5,7,22,N
E8,6,25.07.19,S,15:51:00,16:15:00,9,4,9,22,S
E8,6,26.07.19,M,07:19:00,07:45:00,13,3,6,22,N
E8,6,26.07.19,S,15:49:00,16:15:00,12,4,6,22,S
E8,6,27.07.19,M,07:38:00,08:09:00,11,3,8,22,S
E8,6,27.07.19,S,15:52:00,16:14:00,9,5,8,22,S
