village,session,date,matin/soir,heure debut,heure fin,ME,MPE,MV,M,temps
C8,7,09.08.19,M,07:21:00,08:47:00,47,10,16,73,S
C8,7,09.08.19,S,15:52:00,17:41:00,52,5,16,73,N
C8,7,10.08.19,M,07:23:00,09:08:00,30,27,16,73,N
C8,7,10.08.19,S,15:50:00,17:50:00,42,15,16,73,N
C8,7,12.08.19,M,07:21:00,08:54:00,39,18,16,73,N
C8,7,12.08.19,S,15:51:00,16:58:00,50,7,16,73,S
C8,7,13.08.19,M,07:23:00,09:05:00,34,23,16,73,N
C8,7,13.08.19,S,15:50:00,17:25:00,30,16,27,73,N
C8,7,14.08.19,M,07:21:00,09:11:00,42,15,16,73,N
C8,7,14.08.19,S,15:53:00,16:49:00,27,30,16,73,N
C8,7,15.08.19,M,07:23:00,09:02:00,36,21,16,73,N
C8,7,15.08.19,S,15:50:00,17:38:00,44,13,16,73,S
C8,7,16.08.19,M,07:21:00,08:47:00,31,26,16,73,N
C8,7,16.08.19,S,15:51:00,17:18:00,39,18,16,73,N
C8,7,19.08.19,M,07:20:00,09:15:00,25,32,16,73,N
C8,7,19.08.19,S,15:52:00,17:26:00,53,4,16,73,S
C8,7,20.08.19,M,07:23:00,08:43:00,47,10,16,73,N
C8,7,20.08.19,S,15:51:00,17:21:00,34,23,16,73,N
C8,7,21.08.19,M,07:22:00,09:08:00,50,7,16,73,N
C8,7,23.08.19,M,07:23:00,09:04:00,36,21,16,73,N
C8,7,23.08.19,S,15:53:00,17:08:00,50,7,16,73,N
C8,7,25.08.19,M,07:21:00,08:46:00,27,18,28,73,PP
C8,7,25.08.19,S,15:50:00,17:16:00,17,20,35,72,N
C5,7,05.08.19,M,07:20:00,07:53:00,12,5,9,26,N
C5,7,05.08.19,S,15:51:00,16:23:00,17,0,9,26,S
C5,7,06.08.19,M,07:20:00,07:54:00,13,4,9,26,N
C5,7,06.08.19,S,15:50:00,16:41:00,11,9,6,26,S
C5,7,07.08.19,M,07:20:00,07:56:00,16,4,6,26,N
C5,7,07.08.19,S,15:52:00,16:27:00,13,7,6,26,S
C5,7,09.08.19,M,07:20:00,07:57:00,15,5,6,26,N
C5,7,09.08.19,S,15:52:00,16:21:00,16,4,6,26,N
C5,7,10.08.19,M,07:20:00,07:59:00,17,3,6,26,N
C5,7,10.08.19,S,15:50:00,16:27:00,10,10,6,26,S
C5,7,12.08.19,M,07:20:00,07:56:00,17,3,6,26,S
C5,7,12.08.19,S,15:51:00,16:27:00,17,3,6,26,N
C5,7,13.08.19,M,07:20:00,07:53:00,18,2,6,26,N
C5,7,13.08.19,S,15:50:00,16:32:00,17,3,6,26,S
C5,7,14.08.19,M,07:20:00,07:56:00,18,2,6,26,N
C5,7,14.08.19,S,15:50:00,16:32:00,19,1,6,26,N
C5,7,15.08.19,M,07:20:00,07:56:00,21,1,4,26,N
C5,7,15.08.19,S,15:52:00,16:28:00,15,6,5,26,S
C5,7,16.08.19,M,07:19:00,07:56:00,15,6,5,26,N
C5,7,16.08.19,S,15:50:00,16:27:00,18,3,5,26,S
C5,7,19.08.19,M,07:20:00,07:53:00,15,6,5,26,N
C5,7,19.08.19,S,15:50:00,16:33:00,17,4,5,26,S
C5,7,20.08.19,M,07:20:00,07:59:00,16,5,5,26,N
C5,7,20.08.19,S,15:50:00,16:28:00,17,4,5,26,N
C5,7,21.08.19,M,07:20:00,07:53:00,15,6,5,26,S
C5,7,21.08.19,S,15:50:00,16:30:00,18,3,5,26,S
C5,7,23.08.19,M,07:20:00,07:59:00,18,1,7,26,N
C5,7,23.08.19,S,15:52:00,16:12:00,19,1,6,26,N
C5,7,25.08.19,M,07:20:00,07:53:00,14,5,7,26,N
C5,7,25.08.19,S,15:50:00,16:22:00,19,3,4,26,S
C10,7,05.08.19,M,07:19:00,08:05:00,5,2,10,17,N
C10,7,05.08.19,S,15:48:00,16:31:00,8,1,8,17,N
C10,7,06.08.19,M,07:19:00,07:59:00,9,0,8,17,PP
C10,7,06.08.19,S,15:49:00,16:28:00,5,3,9,17,S
C10,7,07.08.19,M,07:20:00,07:56:00,4,4,9,17,N
C10,7,07.08.19,S,15:50:00,16:30:00,8,1,8,17,S
C10,7,09.08.19,M,07:21:00,07:59:00,9,0,8,17,N
C10,7,09.08.19,S,15:49:00,16:24:00,7,2,8,17,N
C10,7,10.08.19,M,07:20:00,07:54:00,9,1,7,17,N
C10,7,10.08.19,S,15:50:00,16:34:00,9,0,8,17,S
C10,7,12.08.19,M,07:19:00,08:00:00,10,1,6,17,S
C10,7,12.08.19,S,15:49:00,16:26:00,6,4,7,17,N
C10,7,13.08.19,M,07:19:00,08:02:00,9,1,7,17,N
C10,7,13.08.19,S,15:49:00,16:35:00,10,0,7,17,N
C10,7,14.08.19,M,07:18:00,07:59:00,9,1,7,17,N
C10,7,14.08.19,S,15:50:00,16:28:00,7,3,7,17,PP
C10,7,15.08.19,M,07:22:00,08:02:00,8,2,7,17,N
C10,7,15.08.19,S,15:49:00,16:34:00,8,2,7,17,N
C10,7,16.08.19,M,07:20:00,08:01:00,9,1,7,17,N
C10,7,16.08.19,S,15:50:00,16:25:00,6,3,8,17,N
C10,7,19.08.19,M,07:19:00,08:00:00,8,3,6,17,N
C10,7,19.08.19,S,15:50:00,16:31:00,10,1,6,17,N
C10,7,20.08.19,M,07:20:00,07:55:00,10,1,6,17,N
C10,7,20.08.19,S,15:49:00,16:25:00,8,3,6,17,N
C10,7,21.08.19,M,07:21:00,08:04:00,10,1,6,17,N
C10,7,21.08.19,S,15:50:00,16:33:00,9,2,6,17,S
C10,7,23.08.19,M,07:20:00,08:05:00,10,1,6,17,N
C10,7,23.08.19,S,15:49:00,16:27:00,6,5,6,17,N
C10,7,25.08.19,M,07:20:00,08:02:00,6,4,7,17,GP
C10,7,25.08.19,S,15:58:00,16:36:00,8,3,6,17,S
C2,7,05.08.19,M,07:20:00,08:33:00,58,17,14,89,N
C2,7,05.08.19,S,15:50:00,17:04:00,64,11,14,89,S
C2,7,07.08.19,M,07:20:00,08:37:00,62,14,13,89,N
C2,7,07.08.19,S,15:50:00,17:15:00,64,12,13,89,N
C2,7,09.08.19,M,07:20:00,08:47:00,63,14,12,89,N
C2,7,09.08.19,S,15:50:00,17:14:00,64,13,12,89,S
C2,7,10.08.19,M,07:20:00,08:42:00,66,11,12,89,N
C2,7,10.08.19,S,15:50:00,17:07:00,65,12,12,89,S
C2,7,12.08.19,M,07:20:00,08:49:00,63,14,12,89,N
C2,7,12.08.19,S,15:50:00,17:15:00,66,11,12,89,S
C2,7,13.08.19,M,07:20:00,08:43:00,62,15,12,89,N
C2,7,13.08.19,S,15:50:00,17:30:00,65,12,12,89,N
C2,7,14.08.19,M,07:20:00,08:43:00,66,11,12,89,N
C2,7,14.08.19,S,15:50:00,17:05:00,64,13,12,89,N
C2,7,15.08.19,M,07:20:00,08:48:00,67,10,12,89,N
C2,7,15.08.19,S,15:50:00,17:10:00,66,11,12,89,N
C2,7,16.08.19,M,07:21:00,08:35:00,60,17,12,89,N
C2,7,16.08.19,S,15:50:00,17:05:00,67,10,12,89,N
C2,7,19.08.19,M,07:20:00,08:36:00,66,11,12,89,N
C2,7,19.08.19,S,15:50:00,17:11:00,68,9,12,89,N
C2,7,20.08.19,M,07:20:00,08:33:00,62,15,12,89,N
C2,7,20.08.19,S,15:50:00,17:15:00,67,10,12,89,N
C2,7,21.08.19,M,07:20:00,08:43:00,63,14,12,89,N
C2,7,21.08.19,S,15:50:00,17:17:00,65,12,12,89,S
C2,7,23.08.19,M,07:20:00,08:45:00,66,11,12,89,N
C2,7,23.08.19,S,15:50:00,17:05:00,67,10,12,89,N
C2,7,25.08.19,M,07:20:00,08:44:00,65,12,12,89,N
C2,7,25.08.19,S,15:50:00,17:02:00,60,17,12,89,S
C1,7,05.08.19,M,07:20:00,08:37:00,51,2,25,78,N
C1,7,05.08.19,S,15:50:00,16:59:00,46,11,22,79,S
C1,7,06.08.19,M,07:20:00,08:27:00,52,7,20,79,N
C1,7,06.08.19,S,15:51:00,17:11:00,55,5,19,79,S
C1,7,07.08.19,M,07:20:00,08:40:00,54,6,19,79,N
C1,7,07.08.19,S,15:52:00,17:16:00,56,3,20,79,N
C1,7,09.08.19,M,07:21:00,08:38:00,56,4,19,79,N
C1,7,09.08.19,S,15:51:00,17:07:00,55,5,19,79,S
C1,7,10.08.19,M,07:19:00,08:38:00,57,4,18,79,N
C1,7,10.08.19,S,15:50:00,17:17:00,56,3,20,79,S
C1,7,12.08.19,M,07:20:00,08:38:00,50,5,24,79,S
C1,7,12.08.19,S,15:52:00,17:00:00,51,6,22,79,S
C1,7,13.08.19,M,07:20:00,08:23:00,57,3,19,79,N
C1,7,13.08.19,S,15:50:00,17:01:00,51,8,20,79,S
C1,7,14.08.19,M,07:19:00,08:27:00,55,5,19,79,N
C1,7,14.08.19,S,15:49:00,17:08:00,56,5,18,79,S
C1,7,15.08.19,M,07:20:00,08:36:00,54,5,20,79,N
C1,7,15.08.19,S,15:51:00,17:11:00,55,4,20,79,S
C1,7,16.08.19,M,07:20:00,08:37:00,57,4,18,79,N
C1,7,16.08.19,S,15:49:00,17:03:00,51,5,23,79,S
C1,7,19.08.19,M,07:21:00,08:24:00,55,6,18,79,N
C1,7,19.08.19,S,15:49:00,16:50:00,36,25,18,79,S
C1,7,20.08.19,M,07:20:00,08:31:00,60,4,15,79,N
C1,7,20.08.19,S,15:50:00,17:02:00,53,11,15,79,N
C1,7,21.08.19,M,07:21:00,08:43:00,60,5,14,79,N
C1,7,21.08.19,S,15:52:00,17:17:00,58,3,18,79,S
C1,7,23.08.19,M,07:23:00,08:48:00,57,4,18,79,N
C1,7,23.08.19,S,15:51:00,17:04:00,52,6,21,79,S
C1,7,25.08.19,M,07:19:00,08:25:00,54,6,19,79,N
C1,7,25.08.19,S,15:50:00,17:09:00,58,4,17,79,S
E8,7,05.08.19,M,07:19:00,07:48:00,8,5,9,22,S
E8,7,05.08.19,S,15:55:00,16:12:00,8,7,7,22,S
E8,7,06.08.19,M,07:19:00,07:47:00,10,5,7,22,N
E8,7,06.08.19,S,15:49:00,16:12:00,12,3,7,22,S
E8,7,07.08.19,M,07:19:00,07:41:00,9,6,7,22,N
E8,7,07.08.19,S,15:49:00,16:12:00,11,4,7,22,S
E8,7,09.08.19,M,07:19:00,07:54:00,14,1,7,22,N
E8,7,09.08.19,S,15:49:00,16:15:00,11,4,7,22,S
E8,7,10.08.19,M,07:21:00,07:55:00,12,4,6,22,N
E8,7,10.08.19,S,15:51:00,16:16:00,10,5,7,22,S
E8,7,12.08.19,M,07:29:00,07:59:00,14,2,6,22,S
E8,7,12.08.19,S,15:48:00,16:20:00,12,4,6,22,S
E8,7,13.08.19,M,07:21:00,07:51:00,11,5,6,22,N
E8,7,13.08.19,S,15:51:00,16:26:00,12,4,6,22,S
E8,7,14.08.19,M,07:19:00,07:53:00,14,3,5,22,S
E8,7,14.08.19,S,15:51:00,16:15:00,12,5,5,22,N
E8,7,15.08.19,M,07:21:00,07:52:00,13,4,5,22,S
E8,7,15.08.19,S,16:00:00,16:20:00,13,3,6,22,S
E8,7,16.08.19,M,07:51:00,09:12:00,11,4,7,22,N
E8,7,19.08.19,M,07:23:00,07:52:00,14,2,6,22,PP
E8,7,19.08.19,S,15:49:00,16:15:00,12,4,6,22,S
E8,7,20.08.19,M,07:22:00,07:45:00,13,3,6,22,S
E8,7,20.08.19,S,15:53:00,16:20:00,11,5,6,22,N
E8,7,21.08.19,M,07:19:00,07:45:00,13,4,5,22,S
E8,7,21.08.19,S,15:52:00,16:15:00,14,3,5,22,S
E8,7,23.08.19,M,07:19:00,07:45:00,13,4,5,22,PP
E8,7,23.08.19,S,15:49:00,16:20:00,15,3,4,22,S
E8,7,25.08.19,M,07:35:00,08:14:00,12,3,6,21,N
